fault_index,gate_id,fault_val,classic_ok,classic_result_code,classic_backtracks,classic_recursive_calls,classic_backtrace_count,classic_backtrace_hops,classic_time_s
2461,11996,3,True,1,0,25,0,249,0.236137
2462,11999,3,True,1,0,31,0,302,0.294327
2463,11999,4,True,1,0,78,0,648,0.778205
2464,12000,3,True,1,0,31,0,303,0.284662
2465,12003,3,True,1,0,16,0,88,0.145502
2466,12004,3,True,1,0,28,0,167,0.25855
2467,12007,3,True,1,0,25,0,199,0.226588
2468,12011,3,True,1,0,38,0,263,0.348642
2469,12013,3,True,1,0,31,0,144,0.287953
2470,12015,3,True,1,0,30,0,149,0.275405
2471,12016,4,True,1,0,20,0,119,0.182717
2472,12017,3,True,1,2,30,0,245,0.288351
2473,12019,4,True,1,0,17,0,89,0.153881
2474,12029,3,True,1,0,6,0,10,0.059625
2475,12031,3,True,1,0,6,0,10,0.118967
2476,12031,4,True,1,0,11,0,62,0.129246
2477,12032,3,True,1,0,6,0,10,0.059607
2478,12032,4,True,1,0,11,0,62,0.107204
2479,12033,4,True,1,0,11,0,62,0.10851
2480,12034,3,True,1,0,6,0,10,0.121123
2481,12035,3,True,1,0,6,0,10,0.076783
2482,12035,4,True,1,0,11,0,62,0.106756
2483,12036,4,True,1,0,11,0,62,0.10466
2484,12038,3,True,1,0,6,0,10,0.059163
2485,12041,4,True,1,0,11,0,63,0.103985
2486,12043,4,True,1,0,11,0,63,0.106008
2487,12045,3,True,1,0,6,0,10,0.05838
2488,12047,4,True,1,0,11,0,62,0.106216
2489,12049,3,True,1,0,6,0,10,0.060001
2490,12052,4,True,1,0,11,0,62,0.10454
2491,12054,3,True,1,0,11,0,55,0.104152
2492,12054,4,True,1,0,11,0,37,0.105531
2493,12055,4,True,1,0,11,0,36,0.105379
2494,12056,3,True,1,1,14,0,64,0.14336
2495,12058,3,True,1,0,10,0,36,0.09693
2496,12060,3,True,1,0,11,0,40,0.113368
2497,12060,4,True,1,1,15,0,56,0.151327
2498,12064,3,True,1,0,11,0,36,0.10592
2499,12064,4,True,1,0,11,0,48,0.105888
2500,12066,3,True,1,0,10,0,35,0.10673
2501,12066,4,True,1,0,12,0,46,0.125776
2502,12067,4,True,1,0,12,0,45,0.125523
2503,12073,4,True,1,0,12,0,46,0.120568
2504,12075,4,True,1,0,12,0,48,0.121088
2505,12076,3,True,1,0,8,0,26,0.085226
2506,12078,3,True,1,0,19,0,103,0.192358
2507,12080,4,True,1,0,22,0,105,0.211217
2508,12081,3,True,1,0,20,0,97,0.193735
2509,12085,4,False,0,199,399,0,1655,6.144707
2510,12087,4,True,1,0,20,0,113,0.195047
2511,12091,4,False,0,199,399,0,1655,5.860915
2512,12096,4,True,1,0,19,0,117,0.232296
2513,12098,4,True,1,0,22,0,121,0.300471
2514,12100,3,True,1,0,22,0,112,0.415157
2515,12111,3,True,1,0,31,0,286,0.565156
2516,12114,3,True,1,0,31,0,286,0.570076
2517,12119,4,True,1,0,48,0,416,0.871613
2518,12139,4,True,1,0,23,0,180,0.42235
2519,12145,3,True,1,0,78,0,575,1.029595
2520,12145,4,True,1,0,78,0,576,0.815398
2521,12147,4,True,1,0,78,0,575,0.809759
2522,12152,3,True,1,0,4,0,5,0.044052
2523,12153,3,True,1,0,4,0,9,0.043651
2524,12154,3,True,1,0,6,0,18,0.061023
2525,12155,3,True,1,0,4,0,8,0.044325
2526,12170,3,True,1,6,38,0,340,0.442247
2527,12174,3,True,1,2,28,0,232,0.314619
2528,12188,3,True,1,0,18,0,130,0.176801
2529,12189,4,True,1,0,34,0,231,0.329825
2530,12191,4,True,1,0,17,0,127,0.167294
2531,12193,4,False,2,351,765,0,4579,10.201369
2532,12197,3,False,2,201,504,0,2918,10.002246
2533,12199,3,False,2,243,526,0,4396,10.005004
2534,12199,4,False,2,246,533,0,4340,10.000786
2535,12201,3,True,1,0,29,0,299,0.314444
2536,12202,4,False,2,243,556,0,2785,10.006787
2537,12206,4,True,1,2,60,0,833,0.663365
2538,12211,3,False,2,169,424,0,3973,10.013297
2539,12214,4,False,2,233,525,0,3386,10.006825
2540,12215,4,False,2,295,677,0,4609,10.002705
2541,12216,3,False,2,123,334,0,2544,10.018251
2542,12217,4,False,2,243,568,0,3861,10.021196
2543,12221,4,False,2,94,285,0,1685,10.380432
2544,12222,3,False,2,101,318,0,1282,10.010224
2545,12222,4,False,2,127,337,0,1254,10.014645
2546,12225,3,False,2,201,490,0,3177,10.167094
2547,12225,4,False,2,244,578,0,3705,10.001989
2548,12228,3,True,1,0,12,0,45,0.13875
2549,12229,3,True,1,0,39,0,314,0.421891
2550,12229,4,False,2,149,419,0,2465,10.006759
2551,12238,4,True,1,0,14,0,67,0.161689
2552,12242,4,True,1,8,74,0,402,1.273461
2553,12243,3,True,1,0,41,0,292,0.515973
2554,12245,4,True,1,6,61,0,281,0.738451
2555,12246,3,True,1,3,37,0,203,0.434413
2556,12247,3,True,1,0,40,0,272,0.438446
2557,12247,4,True,1,0,40,0,277,0.442104
2558,12248,3,True,1,0,41,0,277,0.451722
2559,12248,4,True,1,0,41,0,266,0.455879
2560,12249,4,True,1,0,36,0,210,0.400435
2561,12256,3,False,2,238,607,0,3511,10.031916
2562,12259,4,False,2,226,557,0,2033,10.014753
2563,12262,3,True,1,0,22,0,158,0.240888
2564,12262,4,True,1,0,49,0,90,0.519845
2565,12263,3,True,1,0,21,0,151,0.230998
2566,12264,3,False,2,302,676,0,4177,10.011053
2567,12264,4,False,2,290,653,0,5672,10.004195
2568,12267,3,True,1,2,48,0,561,0.583486
2569,12268,3,False,2,289,660,0,3876,10.00702
2570,12269,4,False,2,304,660,0,2541,10.029711
2571,12270,3,False,2,194,467,0,2815,10.005566
2572,12273,4,False,2,273,607,0,2296,10.018404
2573,12276,3,True,1,0,47,0,409,0.514112
2574,12277,4,False,2,151,315,0,1667,10.043011
2575,12281,3,True,1,0,35,0,299,0.841866
2576,12283,4,False,2,136,292,0,976,10.019987
2577,12286,4,True,1,8,39,0,195,0.727847
2578,12288,3,True,1,0,20,0,115,0.491249
2579,12289,3,True,1,12,51,0,243,0.812146
2580,12290,3,True,1,12,51,0,231,0.694503
2581,12297,3,True,1,64,143,0,271,2.597093
2582,12307,3,True,1,0,8,0,29,0.124008
2583,12314,3,True,1,0,21,0,174,0.377472
2584,12314,4,True,1,0,21,0,175,0.497104
2585,12317,3,True,1,0,33,0,287,0.829431
2586,12322,4,False,2,228,515,0,1042,10.002058
2587,12323,3,False,2,269,633,0,1583,10.008454
2588,12325,3,True,1,0,39,0,241,0.451049
2589,12325,4,True,1,0,26,0,200,0.283374
2590,12328,3,True,1,0,24,0,197,0.259033
2591,12331,4,True,1,0,20,0,90,0.222791
2592,12332,3,True,1,0,20,0,88,0.241275
2593,12332,4,True,1,0,23,0,103,0.252806
2594,12333,3,True,1,0,53,0,186,0.558671
2595,12335,3,False,2,275,580,0,4025,10.01668
2596,12335,4,True,1,0,20,0,155,0.399435
2597,12341,4,False,2,264,560,0,2492,10.009269
2598,12342,3,False,2,246,525,0,2170,10.008126
2599,12342,4,True,1,0,18,0,116,0.43872
2600,12344,3,True,1,0,26,0,292,0.645409
2601,12350,3,True,1,0,18,0,123,0.449921
2602,12353,3,True,1,0,19,0,157,0.454486
2603,12355,3,True,1,0,19,0,159,0.442497
2604,12356,4,True,1,0,29,0,338,0.685219
2605,12357,4,True,1,0,39,0,263,0.911255
2606,12361,3,True,1,0,19,0,157,0.458241
2607,12361,4,True,1,0,39,0,263,0.954688
2608,12363,4,True,1,26,91,0,451,2.780813
2609,12365,3,True,1,0,19,0,159,0.453427
2610,12371,4,True,1,26,91,0,449,2.713368
2611,12374,3,True,1,0,29,0,348,0.694827
2612,12374,4,True,1,0,29,0,338,0.717928
2613,12376,3,True,1,0,29,0,348,0.696728
2614,12376,4,True,1,0,29,0,338,0.683086
2615,12378,3,True,1,0,29,0,348,0.690799
2616,12380,3,True,1,0,29,0,348,0.705548
2617,12381,4,True,1,0,39,0,263,0.948667
2618,12383,4,True,1,0,39,0,263,0.924478
2619,12390,4,False,2,123,304,0,924,10.012739
2620,12392,3,True,1,0,29,0,353,0.717616
2621,12393,4,True,1,0,39,0,263,0.937497
2622,12398,3,True,1,1,31,0,354,0.75949
2623,12400,4,True,1,0,29,0,338,0.669447
2624,12403,3,True,1,0,19,0,159,0.46725
2625,12406,3,True,1,1,31,0,354,0.792963
2626,12408,4,True,1,0,29,0,338,0.716269
2627,12409,4,True,1,0,39,0,263,0.940821
2628,12410,3,True,1,1,31,0,354,0.772213
2629,12410,4,True,1,1,31,0,344,0.770819
2630,12418,3,True,1,0,24,0,102,0.557789
2631,12421,3,True,1,0,23,0,107,0.557348
2632,12421,4,True,1,0,34,0,219,0.829107
2633,12424,4,True,1,8,43,0,241,1.171432
2634,12425,3,True,1,0,8,0,26,0.20837
2635,12426,3,False,2,136,298,0,838,10.014498
2636,12428,4,True,1,0,23,0,119,0.545294
2637,12429,3,True,1,0,32,0,234,0.751721
2638,12436,3,False,2,113,319,0,1886,10.042561
2639,12438,3,False,2,112,322,0,2507,10.014357
2640,12438,4,False,2,127,315,0,847,10.073344
2641,12439,3,False,2,125,315,0,668,10.002877
2642,12440,4,False,2,130,302,0,692,10.020503
2643,12442,3,False,2,119,312,0,974,10.01679
2644,12444,3,False,2,197,487,0,2518,10.007864
2645,12447,3,False,2,310,651,0,1142,10.107312
2646,12449,4,False,2,291,655,0,1502,10.002784
2647,12450,3,False,2,241,579,0,3655,10.015698
2648,12451,3,False,2,306,666,0,1481,10.005882
2649,12451,4,False,2,243,517,0,1529,10.009667
2650,12453,3,True,1,11,49,0,411,0.758241
2651,12455,3,False,2,176,380,0,719,10.058171
2652,12461,4,True,1,0,68,0,376,1.622012
2653,12462,4,True,1,0,46,0,326,1.09742
2654,12463,4,True,1,0,30,0,246,0.719654
2655,12468,3,True,1,0,26,0,218,0.612123
2656,12468,4,False,2,124,300,0,579,10.052004
2657,12476,3,True,1,0,28,0,231,0.738294
2658,12476,4,False,2,124,301,0,588,10.022692
2659,12478,4,True,1,1,42,0,277,1.048658
2660,12480,4,True,1,0,27,0,231,0.649938
2661,12481,4,True,1,0,25,0,216,0.601091
2662,12483,4,True,1,2,52,0,338,1.289813
2663,12485,4,True,1,1,50,0,340,1.216369
2664,12490,3,True,1,0,20,0,162,0.495102
2665,12492,4,True,1,0,48,0,416,1.185777
2666,12494,3,True,1,0,31,0,286,0.771208
2667,12494,4,True,1,0,48,0,416,1.117232
2668,12495,3,True,1,0,38,0,256,0.91468
2669,12496,4,True,1,0,96,0,719,2.437272
2670,12504,4,True,1,0,22,0,161,0.551824
2671,12510,4,True,1,0,23,0,180,0.563561
2672,12517,3,True,1,0,34,0,361,0.850609
2673,12519,4,True,1,0,41,0,379,1.014702
2674,12520,4,True,1,0,41,0,379,1.025631
2675,12522,4,True,1,0,17,0,123,0.435611
2676,12523,4,True,1,0,47,0,415,1.200826
2677,12526,3,True,1,0,25,0,264,0.625687
2678,12528,3,True,1,0,31,0,304,0.803228
2679,12531,3,True,1,0,33,0,170,0.848584
2680,12537,4,True,1,0,18,0,128,0.455858
2681,12541,4,True,1,0,17,0,128,0.443966
2682,12544,3,True,1,0,25,0,258,0.646024
2683,12552,4,True,1,0,38,0,328,0.97665
2684,12553,3,True,1,0,31,0,286,0.803492
2685,12553,4,True,1,0,38,0,328,0.969472
2686,12557,4,True,1,0,23,0,179,0.584005
2687,12558,4,True,1,0,22,0,179,0.569294
2688,12559,3,True,1,0,48,0,490,1.199278
2689,12561,4,True,1,0,22,0,177,0.558898
2690,12567,3,True,1,0,51,0,448,1.250648
2691,12569,3,True,1,0,48,0,490,1.189535
2692,12570,3,True,1,0,26,0,270,0.658751
2693,12574,4,True,1,0,11,0,71,0.282194
2694,12575,4,True,1,0,11,0,71,0.303376
2695,12578,4,True,1,0,11,0,71,0.282377
2696,12579,3,True,1,0,6,0,12,0.166983
2697,12580,3,True,1,0,6,0,12,0.169363
2698,12586,4,True,1,0,11,0,72,0.283647
2699,12588,4,True,1,0,11,0,72,0.283993
2700,12596,4,True,1,0,11,0,73,0.283302
2701,12598,3,True,1,0,6,0,12,0.166717
2702,12598,4,True,1,0,11,0,72,0.283392
2703,12599,3,True,1,0,6,0,12,0.167027
2704,12602,3,True,1,0,6,0,12,0.168563
2705,12603,3,True,1,0,6,0,12,0.164738
2706,12606,3,True,1,0,6,0,10,0.16819
2707,12611,4,True,1,0,11,0,64,0.313564
2708,12612,3,True,1,0,6,0,10,0.16744
2709,12612,4,True,1,0,11,0,64,0.307638
2710,12614,3,True,1,0,6,0,10,0.176574
2711,12614,4,True,1,0,11,0,65,0.289602
2712,12615,3,True,1,0,6,0,10,0.175642
2713,12616,4,True,1,0,11,0,65,0.286394
2714,12622,4,True,1,1,14,0,77,0.399959
2715,12624,4,True,1,1,14,0,77,0.414163
2716,12628,4,True,1,1,14,0,77,0.414515
2717,12629,3,True,1,0,6,0,10,0.180557
2718,12629,4,True,1,1,14,0,75,0.39119
2719,12631,4,True,1,1,14,0,75,0.382058
2720,12632,3,True,1,0,6,0,10,0.170457
2721,12633,3,True,1,0,6,0,10,0.179051
2722,12639,4,True,1,0,11,0,63,0.311929
2723,12641,4,True,1,0,11,0,63,0.310559
2724,12645,4,True,1,0,11,0,64,0.310269
2725,12648,3,True,1,0,6,0,10,0.169614
2726,12650,3,True,1,0,6,0,10,0.169623
2727,12651,3,True,1,0,6,0,10,0.169292
2728,12653,3,True,1,0,6,0,10,0.171772
2729,12654,4,True,1,0,11,0,63,0.287172
2730,12655,3,True,1,0,6,0,10,0.167649
2731,12656,3,True,1,0,6,0,10,0.094286
2732,12656,4,True,1,0,11,0,63,0.167285
2733,12658,3,True,1,0,6,0,10,0.16872
2734,12658,4,True,1,0,11,0,63,0.289702
2735,12665,4,True,1,0,11,0,63,0.288383
2736,12667,3,True,1,0,6,0,10,0.162575
2737,12667,4,True,1,0,11,0,63,0.282423
2738,12677,3,True,1,0,6,0,10,0.167888
2739,12680,3,True,1,0,6,0,10,0.167232
2740,12681,3,True,1,0,6,0,10,0.168794
2741,12683,4,True,1,0,11,0,66,0.285773
2742,12688,3,True,1,0,6,0,10,0.166411
2743,12689,4,True,1,0,11,0,66,0.285403
2744,12690,4,True,1,0,11,0,66,0.288456
2745,12694,4,True,1,0,11,0,66,0.284927
2746,12695,3,True,1,0,10,0,34,0.265136
2747,12697,3,True,1,0,22,0,115,0.581091
2748,12701,3,True,1,3,30,0,155,0.818761
2749,12704,3,True,1,0,23,0,135,0.577336
2750,12707,3,True,1,3,31,0,164,0.846444
2751,12707,4,True,1,0,21,0,121,0.525668
2752,12708,3,True,1,0,19,0,119,0.476592
2753,12708,4,True,1,0,19,0,119,0.498035
2754,12709,3,True,1,0,22,0,131,0.548345
2755,12711,4,True,1,0,19,0,116,0.493801
2756,12714,4,True,1,0,48,0,334,1.170998
2757,12720,4,True,1,0,63,0,421,1.561279
2758,12729,4,True,1,0,22,0,170,0.543272
2759,12732,4,True,1,0,48,0,373,1.155174
2760,12735,3,True,1,0,13,0,75,0.328658
2761,12756,3,True,1,0,23,0,166,0.551688
2762,12759,3,True,1,0,18,0,140,0.454408
2763,12765,3,True,1,0,25,0,263,0.619739
2764,12765,4,True,1,0,78,0,648,2.111723
2765,12767,3,True,1,0,6,0,19,0.16825
2766,12770,3,True,1,0,4,0,11,0.126304
2767,12781,4,True,1,0,7,0,21,0.195848
2768,12784,3,True,1,0,8,0,25,0.218253
2769,12784,4,True,1,0,8,0,26,0.210491
2770,12803,3,True,1,0,40,0,407,0.994935
2771,12805,4,True,1,0,24,0,192,0.591174
2772,12806,3,True,1,0,40,0,407,0.992483
2773,12806,4,True,1,0,24,0,192,0.579592
2774,12808,4,True,1,0,24,0,192,0.619045
2775,12809,4,True,1,0,24,0,192,0.622436
2776,12820,3,True,1,0,40,0,407,1.041091
2777,12822,3,True,1,0,40,0,407,1.008041
2778,12826,4,True,1,0,24,0,192,0.608431
2779,12829,3,True,1,0,40,0,407,0.988986
2780,12832,4,True,1,0,24,0,193,0.599971
2781,12835,3,True,1,0,40,0,407,0.978463
2782,12836,3,True,1,0,40,0,407,0.975035
2783,12838,4,True,1,0,18,0,144,0.450599
2784,12844,3,True,1,0,40,0,407,0.971262
2785,12845,3,True,1,0,40,0,407,0.987333
2786,12852,3,True,1,0,40,0,407,1.023108
2787,12853,3,False,2,126,296,0,666,10.019982
2788,12855,4,True,1,0,18,0,144,0.43907
2789,12859,3,True,1,0,40,0,407,0.949282
2790,12860,3,True,1,0,40,0,407,0.98095
2791,12863,4,True,1,0,18,0,144,0.467432
2792,12865,3,True,1,0,71,0,485,1.770568
2793,12866,4,True,1,0,17,0,139,0.436374
2794,12869,3,True,1,0,26,0,287,0.653414
2795,12873,3,True,1,0,26,0,287,0.610193
2796,12874,4,False,2,111,312,0,1520,10.00418
2797,12882,3,False,2,95,307,0,1264,10.020027
2798,12886,4,True,1,0,27,0,249,0.664681
2799,12887,4,True,1,0,28,0,274,0.709697
2800,12889,3,True,1,0,17,0,127,0.425696
2801,12891,3,True,1,0,25,0,237,0.605266
2802,12892,4,True,1,0,23,0,169,0.306653
2803,12893,4,True,1,0,40,0,289,0.904618
2804,12894,4,True,1,0,41,0,309,0.594003
2805,12896,3,True,1,6,61,0,298,0.821733
2806,12898,4,True,1,0,66,0,386,1.224965
2807,12906,4,True,1,0,40,0,284,0.440917
2808,12911,3,True,1,7,47,0,240,0.915737
2809,12914,4,False,2,260,579,0,476,10.006055
2810,12916,4,True,1,0,15,0,89,0.3684
2811,12922,4,False,2,286,647,0,3403,10.007903
2812,12927,3,True,1,0,40,0,407,0.439499
2813,12928,4,True,1,0,22,0,171,0.252974
2814,12935,4,True,1,0,22,0,171,0.251807
2815,12940,4,True,1,0,22,0,171,0.258491
2816,12941,4,True,1,0,22,0,171,0.255984
2817,12942,3,True,1,0,40,0,407,0.453674
2818,12943,3,True,1,0,40,0,407,0.450957
2819,12949,3,True,1,0,40,0,407,0.435531
2820,12952,3,True,1,0,40,0,407,0.443418
2821,12957,4,False,2,295,653,0,4094,10.005316
2822,12958,3,False,2,269,613,0,3207,10.000388
2823,12962,3,False,2,189,470,0,3201,10.01901
2824,12965,4,False,2,203,446,0,2073,10.008022
2825,12967,3,False,2,151,394,0,2445,10.023917
2826,12968,3,True,1,0,40,0,330,0.89416
2827,12970,4,False,2,119,337,0,1289,10.004175
2828,12971,3,True,1,0,20,0,110,0.474383
2829,12972,3,True,1,0,19,0,110,0.445636
2830,12973,4,True,1,46,124,0,409,3.915079
2831,12975,3,True,1,1,34,0,230,0.803077
2832,12976,3,True,1,0,20,0,115,0.490431
2833,12986,4,True,1,0,8,0,32,0.209088
2834,13005,4,False,2,130,271,0,1374,10.018752
2835,13006,3,False,2,120,291,0,877,10.015129
2836,13010,4,False,2,120,336,0,872,10.018206
2837,13011,3,False,2,71,225,0,863,10.235237
2838,13013,4,False,2,133,314,0,693,10.005628
2839,13016,4,False,2,122,320,0,726,10.001913
2840,13017,3,True,1,0,26,0,209,0.662111
2841,13019,3,False,2,82,278,0,692,10.008814
2842,13020,3,True,1,0,23,0,112,0.540528
2843,13026,4,True,1,0,51,0,130,1.216363
2844,13029,4,False,2,130,319,0,840,10.013162
2845,13030,3,False,2,140,317,0,2059,10.040622
2846,13033,3,True,1,0,9,0,28,0.220944
2847,13033,4,True,1,60,212,0,1227,6.549979
2848,13035,4,False,2,91,266,0,1327,10.004493
2849,13037,3,False,2,128,295,0,2211,10.005623
2850,13038,4,True,1,4,36,0,318,0.953345
2851,13039,3,False,2,128,301,0,766,10.010681
2852,13044,3,True,1,28,107,0,758,3.175167
2853,13044,4,True,1,4,32,0,242,0.882735
2854,13045,3,False,2,116,298,0,6772,10.001799
2855,13045,4,True,1,4,59,0,1390,1.555798
2856,13048,4,False,2,124,302,0,820,10.040039
2857,13049,3,True,1,15,80,0,621,2.138052
2858,13053,4,True,1,4,54,0,1082,1.357387
2859,13056,3,False,2,122,296,0,4726,10.001576
2860,13056,4,True,1,4,51,0,878,1.409149
2861,13060,3,True,1,92,225,0,1266,7.310771
2862,13061,3,False,2,134,316,0,3844,10.033835
2863,13062,3,False,2,128,307,0,3468,10.012531
2864,13065,3,False,2,132,312,0,3222,10.093912
2865,13066,3,False,2,128,304,0,882,10.008705
2866,13070,4,True,1,4,41,0,454,1.04801
2867,13072,3,False,2,134,318,0,846,10.005223
2868,13078,3,False,2,137,310,0,1680,10.016975
2869,13080,4,True,1,0,17,0,154,0.400408
2870,13081,4,True,1,0,33,0,340,0.739927
2871,13083,3,True,1,0,37,0,188,0.816447
2872,13083,4,False,2,144,313,0,1923,10.044199
2873,13086,4,False,2,134,315,0,1026,10.011351
2874,13088,4,True,1,0,23,0,105,0.517986
2875,13092,4,True,1,111,253,0,899,7.867148
2876,13093,4,True,1,2,48,0,241,1.108752
2877,13099,4,True,1,0,32,0,165,0.709417
2878,13103,4,True,1,0,16,0,81,0.368691
2879,13105,4,False,2,142,324,0,650,10.271901
2880,13106,3,False,2,149,333,0,687,10.216005
2881,13106,4,False,2,123,344,0,2659,10.017231
2882,13108,3,False,2,136,330,0,515,10.000464
2883,13114,3,False,2,132,331,0,726,10.015334
2884,13116,3,False,2,142,323,0,664,10.016052
2885,13117,3,False,2,135,334,0,883,10.012365
2886,13123,4,True,1,0,21,0,187,0.501304
2887,13124,4,True,1,0,47,0,354,1.058337
2888,13125,4,False,2,135,334,0,435,10.019286
2889,13135,4,True,1,0,42,0,309,0.997567
2890,13144,3,True,1,0,26,0,238,0.623477
2891,13144,4,True,1,0,26,0,231,0.638918
2892,13145,4,True,1,0,42,0,300,0.995639
2893,13147,3,True,1,0,39,0,292,0.955899
2894,13153,3,False,2,138,315,0,1035,10.007291
2895,13155,4,True,1,0,22,0,188,0.543857
2896,13156,3,False,2,131,326,0,473,10.012119
2897,13157,3,True,1,0,24,0,203,0.542056
2898,13158,3,True,1,2,44,0,292,0.998341
2899,13158,4,True,1,0,24,0,218,0.538432
2900,13161,4,True,1,0,49,0,265,1.156373
2901,13162,3,True,1,0,77,0,656,1.713824
2902,13168,3,True,1,0,26,0,270,0.598516
2903,13169,4,True,1,0,63,0,479,1.355275
2904,13170,4,True,1,0,63,0,479,1.371644
2905,13173,3,True,1,0,25,0,150,0.570565
2906,13176,3,True,1,0,26,0,125,0.586076
2907,13176,4,True,1,4,34,0,266,0.824692
2908,13178,3,True,1,0,31,0,295,0.673517
2909,13179,4,True,1,0,25,0,237,0.577559
2910,13182,4,True,1,0,26,0,243,0.589606
2911,13186,4,True,1,0,26,0,243,0.582896
2912,13187,4,True,1,0,26,0,243,0.593083
2913,13189,3,True,1,0,51,0,450,1.143427
2914,13189,4,True,1,0,63,0,538,1.380642
2915,13192,3,True,1,0,26,0,272,0.579948
2916,13193,4,True,1,1,27,0,199,0.624313
2917,13194,3,True,1,26,93,0,664,2.676156
2918,13195,3,True,1,0,15,0,76,0.364447
2919,13196,3,True,1,0,17,0,146,0.387282
2920,13200,3,True,1,0,48,0,490,1.129004
2921,13204,4,True,1,0,22,0,183,0.49985
2922,13205,3,True,1,0,6,0,12,0.160022
2923,13205,4,True,1,0,11,0,74,0.260827
2924,13206,4,True,1,0,11,0,74,0.263481
2925,13209,3,True,1,0,6,0,12,0.164944
2926,13210,3,True,1,0,6,0,12,0.161345
2927,13211,3,True,1,0,6,0,12,0.15753
2928,13211,4,True,1,0,11,0,74,0.263984
2929,13215,4,True,1,0,11,0,75,0.290501
2930,13218,4,True,1,0,11,0,75,0.272123
2931,13221,4,True,1,1,14,0,88,0.35116
2932,13226,3,True,1,0,6,0,12,0.157214
2933,13227,4,True,1,1,14,0,88,0.368492
2934,13229,4,True,1,1,14,0,86,0.360526
2935,13230,3,True,1,0,6,0,12,0.159206
2936,13232,3,True,1,0,6,0,12,0.143735
2937,13235,3,True,1,0,6,0,12,0.15426
2938,13240,3,True,1,0,6,0,12,0.158421
2939,13241,3,True,1,0,6,0,12,0.153218
2940,13244,4,True,1,0,11,0,73,0.270272
2941,13246,4,True,1,0,11,0,74,0.290114
2942,13249,4,True,1,0,11,0,74,0.270053
2943,13251,4,True,1,0,11,0,74,0.259135
2944,13253,3,True,1,0,6,0,13,0.156682
2945,13259,3,True,1,0,6,0,13,0.16404
2946,13264,3,True,1,0,10,0,48,0.256486
2947,13267,3,True,1,0,6,0,10,0.16483
2948,13268,3,True,1,0,6,0,10,0.165421
2949,13268,4,True,1,0,11,0,66,0.295191
2950,13272,4,True,1,0,11,0,66,0.27483
2951,13274,4,True,1,0,11,0,73,0.264186
2952,13275,4,True,1,0,11,0,73,0.283448
2953,13279,3,True,1,0,6,0,13,0.159726
2954,13281,4,True,1,0,11,0,74,0.265862
2955,13282,4,True,1,0,11,0,74,0.282561
2956,13290,3,True,1,0,6,0,13,0.161589
2957,13292,3,True,1,0,6,0,13,0.151367
2958,13295,3,True,1,0,6,0,13,0.151973
2959,13296,3,True,1,0,6,0,13,0.149525
2960,13299,3,True,1,0,6,0,13,0.155955
2961,13304,3,True,1,0,6,0,13,0.157339
2962,13306,4,True,1,0,18,0,103,0.429094
2963,13311,4,True,1,0,20,0,130,0.485714
2964,13319,4,True,1,0,18,0,128,0.42783
2965,13324,4,True,1,0,22,0,177,0.504965
2966,13337,3,True,1,0,31,0,286,0.713765
2967,13343,4,True,1,0,41,0,379,0.948153
2968,13359,4,True,1,0,78,0,576,1.919136
2969,13365,3,True,1,26,70,0,370,2.145153
2970,13386,4,True,1,4,36,0,374,0.880053
2971,13387,4,True,1,4,36,0,374,0.871724
2972,13393,4,True,1,0,40,0,411,0.88714
2973,13399,3,True,1,0,18,0,160,0.442675
2974,13403,4,True,1,0,40,0,411,0.899441
2975,13404,3,True,1,0,18,0,160,0.407964
2976,13405,3,True,1,0,18,0,160,0.423323
2977,13408,3,True,1,0,18,0,160,0.43745
2978,13415,3,True,1,0,18,0,160,0.459082
2979,13416,4,True,1,0,40,0,411,0.935691
2980,13417,3,True,1,0,18,0,160,0.447092
