rank,fault_index,gate_id,fault_val,classic_backtracks,classic_time_s,ai_time_s,classic_ok,precheck_success,attempts_used
3286,1060,5168,3,0,0.2591,0.2961,True,False,1
3287,3277,16066,4,0,0.2591,0.3049,True,False,1
3288,3712,18307,3,0,0.2588,0.2962,True,False,1
3289,3787,18740,3,0,0.2579,1.3973,True,False,1
3290,5049,25098,4,0,0.2577,0.2998,True,False,1
3291,3658,17986,4,0,0.2576,0.3112,True,False,1
3292,1694,8259,4,0,0.2574,0.0417,True,True,1
3293,1896,9257,3,0,0.2566,0.0525,True,True,1
3294,2716,13334,4,0,0.2566,0.2925,True,False,1
3295,5457,27175,4,0,0.2566,1.9987,True,False,1
3296,5399,26902,3,0,0.2549,2.6693,True,False,1
3297,2920,14306,4,0,0.2546,0.3146,True,False,1
3298,4258,21168,4,0,0.2535,2.7494,True,False,1
3299,5183,25828,4,0,0.2521,1.1787,True,False,1
3300,5394,26868,3,0,0.2518,1.0572,True,False,1
3301,5094,25360,4,0,0.2505,1.2153,True,False,1
3302,3147,15350,4,0,0.2495,0.5409,True,False,1
3303,2703,13271,4,0,0.2488,0.2746,True,False,1
3304,5324,26536,4,0,0.2481,1.2924,True,False,1
3305,5198,25894,4,0,0.248,1.1326,True,False,1
3306,5562,27693,4,0,0.2478,0.8917,True,False,1
3307,5090,25324,4,0,0.2476,1.1581,True,False,1
3308,1695,8261,4,0,0.2475,0.0348,True,True,1
3309,4764,23648,3,0,0.2475,1.9472,True,False,1
3310,5221,26009,4,0,0.2475,0.6667,True,False,1
3311,1692,8254,4,0,0.2472,0.0333,True,True,1
3312,4269,21238,3,0,0.2471,1.4741,True,False,1
3313,5184,25829,4,0,0.2469,1.1662,True,False,1
3314,36,152,4,0,0.2468,0.249,True,False,1
3315,5186,25843,4,0,0.2468,1.0877,True,False,1
3316,1101,5314,3,0,0.2467,0.2658,True,False,1
3317,5197,25891,4,0,0.2467,1.4144,True,False,1
3318,3789,18754,4,0,0.2466,1.4265,True,False,1
3319,5538,27595,4,0,0.2466,0.9802,True,False,1
3320,37,153,3,0,0.2465,0.2499,True,False,1
3321,1725,8412,4,0,0.2463,0.282,True,False,1
3322,5095,25373,3,0,0.2463,0.9712,True,False,1
3323,42,167,4,0,0.2462,0.2508,True,False,1
3324,5464,27205,4,0,0.2462,1.1989,True,False,1
3325,5187,25848,4,0,0.246,1.2778,True,False,1
3326,583,2829,3,0,0.2459,0.2825,True,False,1
3327,5561,27691,4,0,0.2454,0.8933,True,False,1
3328,1693,8255,4,0,0.2452,0.0336,True,True,1
3329,39,164,3,0,0.245,0.252,True,False,1
3330,5091,25340,4,0,0.245,1.202,True,False,1
3331,5455,27156,4,0,0.245,1.0362,True,False,1
3332,4821,23963,3,0,0.2449,0.8851,True,False,1
3333,40,166,4,0,0.2448,0.2501,True,False,1
3334,3866,19104,4,0,0.2448,1.3677,True,False,1
3335,5086,25309,4,0,0.2447,1.1756,True,False,1
3336,1102,5317,4,0,0.2446,0.2813,True,False,1
3337,5463,27203,4,0,0.2446,0.9976,True,False,1
3338,41,167,3,0,0.2442,0.2485,True,False,1
3339,5191,25864,4,0,0.2442,2.5086,True,False,1
3340,5450,27138,4,0,0.2439,0.9022,True,False,1
3341,43,178,4,0,0.2438,0.2481,True,False,1
3342,4585,22793,4,0,0.2438,1.0618,True,False,1
3343,5476,27257,4,0,0.2438,0.9816,True,False,1
3344,3862,19083,4,0,0.2435,1.3538,True,False,1
3345,1890,9232,3,0,0.2434,0.0527,True,True,1
3346,1893,9245,3,0,0.2434,0.0538,True,True,1
3347,955,4571,4,0,0.2433,0.3049,True,False,1
3348,2335,11624,3,0,0.2433,0.2793,True,False,1
3349,5558,27675,4,0,0.243,1.0927,True,False,1
3350,2139,10526,4,0,0.2429,0.3158,True,False,1
3351,5465,27209,4,0,0.2429,1.4621,True,False,1
3352,2336,11624,4,0,0.2428,0.2803,True,False,1
3353,5202,25907,4,0,0.2428,1.2403,True,False,1
3354,4587,22799,4,0,0.2427,1.06,True,False,1
3355,5321,26528,4,0,0.2427,1.9635,True,False,1
3356,1895,9255,3,0,0.2425,0.0522,True,True,1
3357,1245,6095,4,0,0.2423,0.2795,True,False,1
3358,1726,8416,4,0,0.2423,0.2825,True,False,1
3359,1727,8419,4,0,0.2423,0.2909,True,False,1
3360,4828,23995,3,0,0.2423,0.3485,True,False,1
3361,4590,22809,4,0,0.2422,1.0686,True,False,1
3362,1699,8272,4,0,0.242,0.0328,True,True,1
3363,5475,27252,4,0,0.242,0.9967,True,False,1
3364,956,4583,4,0,0.2418,0.284,True,False,1
3365,2427,12058,4,0,0.2416,0.4622,True,False,1
3366,5563,27695,4,0,0.2416,2.863,True,False,1
3367,3015,14752,3,0,0.2414,0.2967,True,False,1
3368,5546,27623,4,0,0.2414,1.0741,True,False,1
3369,1906,9305,3,0,0.2412,0.2673,True,False,1
3370,441,2100,4,0,0.2408,0.28,True,False,1
3371,1678,8199,4,0,0.2407,0.2657,True,False,1
3372,5473,27238,4,0,0.2405,1.3748,True,False,1
3373,2948,14390,3,0,0.2403,0.3414,True,False,1
3374,2935,14351,4,0,0.2401,0.3014,True,False,1
3375,2702,13263,3,0,0.24,0.2894,True,False,1
3376,1724,8405,4,0,0.2399,0.2729,True,False,1
3377,2950,14398,3,0,0.2398,0.3464,True,False,1
3378,2850,14025,4,0,0.2394,0.2778,True,False,1
3379,2560,12683,4,0,0.2381,0.2862,True,False,1
3380,1059,5165,4,0,0.2378,0.2721,True,False,1
3381,3137,15317,4,0,0.2336,0.3271,True,False,1
3382,2944,14376,4,0,0.2312,0.2766,True,False,1
3383,2930,14335,4,0,0.231,0.2432,True,False,1
3384,2848,14007,3,0,0.2296,0.2684,True,False,1
3385,4727,23459,3,0,0.2292,2.2192,True,False,1
3386,3042,14874,4,0,0.229,0.306,True,False,1
3387,3859,19074,4,0,0.2285,1.5293,True,False,1
3388,3020,14767,4,0,0.2282,0.2871,True,False,1
3389,3155,15384,4,0,0.2275,0.2683,True,False,1
3390,3046,14890,4,0,0.2274,0.3354,True,False,1
3391,232,1159,3,0,0.2272,0.2338,True,False,1
3392,9,42,3,0,0.2268,0.229,True,False,1
3393,1201,5835,3,0,0.2268,0.0383,True,True,1
3394,1252,6138,4,0,0.2265,0.0341,True,True,1
3395,1195,5794,4,0,0.2264,0.0336,True,True,1
3396,2685,13219,4,0,0.2264,0.6192,True,False,1
3397,428,2064,3,0,0.2263,0.2616,True,False,1
3398,1757,8553,3,0,0.2261,0.4128,True,False,1
3399,2554,12645,4,0,0.2258,0.2746,True,False,1
3400,11,43,4,0,0.2256,0.229,True,False,1
3401,10,43,3,0,0.2254,0.2294,True,False,1
3402,230,1146,4,0,0.2254,0.229,True,False,1
3403,3150,15362,4,0,0.2252,0.2753,True,False,1
3404,3687,18163,3,0,0.2252,1.2416,True,False,1
3405,6150,30703,4,0,0.225,1.6367,True,False,1
3406,4748,23546,3,0,0.2249,1.1377,True,False,1
3407,2540,12579,4,0,0.2247,0.2683,True,False,1
3408,2923,14314,4,0,0.2247,0.2763,True,False,1
3409,4712,23394,3,0,0.2247,1.2079,True,False,1
3410,4725,23458,3,0,0.2245,1.7118,True,False,1
3411,6116,30493,4,0,0.2244,0.8436,True,False,1
3412,852,4144,4,0,0.2243,0.2563,True,False,1
3413,3037,14848,4,0,0.2243,0.3588,True,False,1
3414,3140,15322,4,0,0.2243,0.3272,True,False,1
3415,4759,23628,3,0,0.2243,1.1137,True,False,1
3416,1601,7779,4,0,0.2241,0.2519,True,False,1
3417,1805,8756,3,0,0.224,0.2549,True,False,1
3418,2774,13667,3,0,0.2239,0.2831,True,False,1
3419,4563,22658,4,0,0.2238,1.0254,True,False,1
3420,4737,23507,3,0,0.2237,1.6614,True,False,1
3421,2931,14340,3,0,0.2236,0.2726,True,False,1
3422,3045,14889,4,0,0.2236,0.3349,True,False,1
3423,4413,21950,4,0,0.2236,0.5846,True,False,1
3424,4704,23348,3,0,0.2236,1.062,True,False,1
3425,1157,5619,3,0,0.2235,0.2673,True,False,1
3426,1199,5802,4,0,0.2235,0.0336,True,True,1
3427,2849,14022,3,0,0.2234,0.2717,True,False,1
3428,5320,26524,4,0,0.2234,0.8119,True,False,1
3429,231,1158,4,0,0.2233,0.2285,True,False,1
3430,2549,12617,4,0,0.2233,0.4554,True,False,1
3431,781,3774,4,0,0.2232,0.2601,True,False,1
3432,2428,12061,4,0,0.2232,0.7049,True,False,1
3433,2542,12585,4,0,0.2231,0.5331,True,False,1
3434,3024,14778,4,0,0.2231,0.2638,True,False,1
3435,581,2827,3,0,0.223,0.2577,True,False,1
3436,1003,4866,4,0,0.2229,0.2574,True,False,1
3437,3036,14841,4,0,0.2228,0.2762,True,False,1
3438,1758,8556,3,0,0.2227,0.3515,True,False,1
3439,2773,13665,3,0,0.2227,0.249,True,False,1
3440,2557,12656,4,0,0.2226,0.2649,True,False,1
3441,5224,26032,3,0,0.2226,0.9075,True,False,1
3442,1156,5612,3,0,0.2225,0.2601,True,False,1
3443,1804,8752,4,0,0.2225,0.2465,True,False,1
3444,5253,26163,4,0,0.2225,1.0292,True,False,1
3445,35,148,3,0,0.2223,0.2236,True,False,1
3446,3026,14789,4,0,0.2223,0.2827,True,False,1
3447,3048,14894,4,0,0.2222,0.323,True,False,1
3448,3030,14820,4,0,0.2221,0.2559,True,False,1
3449,3141,15327,4,0,0.2221,0.2682,True,False,1
3450,4610,22925,3,0,0.2221,1.0426,True,False,1
3451,33,137,4,0,0.222,0.2253,True,False,1
3452,2928,14328,4,0,0.222,0.3167,True,False,1
3453,2949,14391,3,0,0.222,0.2746,True,False,1
3454,2558,12678,4,0,0.2219,0.6337,True,False,1
3455,2704,13273,4,0,0.2219,0.2858,True,False,1
3456,34,144,4,0,0.2218,0.2251,True,False,1
3457,259,1287,3,0,0.2218,0.2233,True,False,1
3458,1136,5472,3,0,0.2218,0.2806,True,False,1
3459,4807,23872,4,0,0.2217,1.0407,True,False,1
3460,31,135,3,0,0.2216,0.2245,True,False,1
3461,2697,13253,4,0,0.2216,0.2715,True,False,1
3462,2924,14322,4,0,0.2216,0.3218,True,False,1
3463,2933,14343,4,0,0.2216,0.2481,True,False,1
3464,3142,15330,4,0,0.2215,0.2617,True,False,1
3465,3153,15376,4,0,0.2215,0.243,True,False,1
3466,2425,12047,4,0,0.2214,0.3254,True,False,1
3467,2544,12601,4,0,0.2213,0.5138,True,False,1
3468,2695,13252,4,0,0.2211,0.2711,True,False,1
3469,2775,13670,3,0,0.221,0.2665,True,False,1
3470,2922,14312,4,0,0.221,0.2707,True,False,1
3471,3148,15351,4,0,0.221,0.5133,True,False,1
3472,3041,14868,4,0,0.2209,0.2644,True,False,1
3473,857,4166,3,0,0.2208,0.2554,True,False,1
3474,2429,12068,4,0,0.2206,0.2996,True,False,1
3475,1002,4863,4,0,0.2205,0.264,True,False,1
3476,2546,12603,4,0,0.2205,0.4882,True,False,1
3477,2776,13670,4,0,0.2205,0.3505,True,False,1
3478,2423,12024,4,0,0.2204,0.2654,True,False,1
3479,2699,13255,4,0,0.2204,0.2836,True,False,1
3480,3472,17058,3,0,0.2203,0.5853,True,False,1
3481,2707,13294,4,0,0.2202,0.2748,True,False,1
3482,3146,15347,4,0,0.2202,0.5021,True,False,1
3483,3025,14787,4,0,0.22,0.2855,True,False,1
3484,3016,14753,4,0,0.2198,0.2649,True,False,1
3485,2701,13260,4,0,0.2197,0.2748,True,False,1
3486,2706,13289,4,0,0.2196,0.2732,True,False,1
3487,2936,14352,4,0,0.2196,0.2615,True,False,1
3488,2232,11077,3,0,0.2195,0.339,True,False,1
3489,2309,11499,4,0,0.2194,0.3263,True,False,1
3490,3040,14864,4,0,0.2194,0.2603,True,False,1
3491,2158,10627,4,0,0.2193,0.2557,True,False,1
3492,32,136,3,0,0.2192,0.2242,True,False,1
3493,3035,14834,4,0,0.2192,0.2756,True,False,1
3494,2233,11083,4,0,0.2189,0.2501,True,False,1
3495,2543,12586,4,0,0.2189,0.5562,True,False,1
3496,2951,14399,3,0,0.2189,0.2597,True,False,1
3497,2929,14333,4,0,0.2188,0.2435,True,False,1
3498,258,1285,4,0,0.2186,0.227,True,False,1
3499,2851,14029,3,0,0.2186,0.3159,True,False,1
3500,2947,14389,4,0,0.2186,0.2411,True,False,1
3501,3133,15302,4,0,0.2186,0.2656,True,False,1
3502,2705,13277,4,0,0.2185,0.2795,True,False,1
3503,2921,14310,3,0,0.2184,0.2753,True,False,1
3504,2938,14358,4,0,0.2183,0.262,True,False,1
3505,3151,15373,4,0,0.2183,0.2497,True,False,1
3506,2142,10532,3,0,0.2173,0.3313,True,False,1
3507,2308,11497,3,0,0.2168,0.2811,True,False,1
3508,2231,11075,3,0,0.2167,0.2944,True,False,1
3509,3149,15358,4,0,0.2136,0.3945,True,False,1
3510,951,4545,4,0,0.2133,0.244,True,False,1
3511,4471,22239,4,0,0.2123,1.2008,True,False,1
3512,5129,25538,3,0,0.2118,1.2028,True,False,1
3513,2952,14402,4,0,0.2114,0.2694,True,False,1
3514,5889,29329,3,0,0.2094,0.2606,True,False,1
3515,5245,26137,3,0,0.2093,0.9503,True,False,1
3516,4440,22044,4,0,0.2086,1.999,True,False,1
3517,5341,26598,3,0,0.2086,1.061,True,False,1
3518,4473,22244,4,0,0.2081,1.0109,True,False,1
3519,1013,4910,4,0,0.2077,0.2393,True,False,1
3520,3336,16311,4,0,0.2077,0.2456,True,False,1
3521,5235,26081,3,0,0.2073,0.9556,True,False,1
3522,4646,23094,3,0,0.2069,0.9025,True,False,1
3523,4425,21998,3,0,0.2066,1.1102,True,False,1
3524,4424,21991,3,0,0.2064,1.0703,True,False,1
3525,5123,25514,3,0,0.2064,1.6783,True,False,1
3526,4981,24827,4,0,0.2062,4.1714,True,False,1
3527,5127,25533,3,0,0.2061,0.9792,True,False,1
3528,76,387,4,0,0.206,0.2083,True,False,1
3529,1602,7781,4,0,0.2057,0.3078,True,False,1
3530,4564,22660,4,0,0.2056,1.034,True,False,1
3531,4428,22005,3,0,0.2055,1.0931,True,False,1
3532,4641,23068,3,0,0.2055,0.9202,True,False,1
3533,5234,26078,3,0,0.2055,0.9749,True,False,1
3534,5344,26611,3,0,0.2052,0.907,True,False,1
3535,5233,26077,3,0,0.2051,0.9302,True,False,1
3536,5332,26576,3,0,0.2049,0.9213,True,False,1
3537,5328,26564,3,0,0.2048,0.944,True,False,1
3538,4682,23260,3,0,0.2047,0.2472,True,False,1
3539,5226,26041,3,0,0.2047,1.2072,True,False,1
3540,5242,26130,3,0,0.2047,3.0116,True,False,1
3541,1179,5719,4,0,0.2046,0.2415,True,False,1
3542,167,831,3,0,0.2045,0.205,True,False,1
3543,4431,22015,3,0,0.2045,0.9102,True,False,1
3544,5257,26187,3,0,0.2041,1.3677,True,False,1
3545,5338,26595,3,0,0.2039,0.9955,True,False,1
3546,1474,7211,3,0,0.2038,0.2299,True,False,1
3547,5114,25480,3,0,0.2038,1.5794,True,False,1
3548,937,4480,4,0,0.2037,0.2397,True,False,1
3549,1177,5708,3,0,0.2037,0.2064,True,False,1
3550,4584,22789,4,0,0.2036,1.0006,True,False,1
3551,4622,22987,3,0,0.2036,1.19,True,False,1
3552,5228,26050,3,0,0.2036,0.9907,True,False,1
3553,938,4481,3,0,0.2035,0.2402,True,False,1
3554,4247,21131,3,0,0.2035,0.7806,True,False,1
3555,4643,23078,3,0,0.2035,0.9061,True,False,1
3556,5124,25518,3,0,0.2035,1.0382,True,False,1
3557,5225,26040,3,0,0.2035,0.9776,True,False,1
3558,2306,11489,4,0,0.2034,0.254,True,False,1
3559,3461,16979,4,0,0.2034,0.2417,True,False,1
3560,5227,26046,3,0,0.2034,0.9356,True,False,1
3561,1995,9770,4,0,0.2033,0.224,True,False,1
3562,3330,16277,4,0,0.2032,0.2679,True,False,1
3563,4633,23038,3,0,0.2032,0.3741,True,False,1
3564,4194,20866,3,0,0.2031,1.0918,True,False,1
3565,6149,30693,4,0,0.2031,1.2896,True,False,1
3566,4006,19841,3,0,0.203,0.238,True,False,1
3567,4640,23067,3,0,0.203,1.1357,True,False,1
3568,5337,26591,3,0,0.2029,1.0004,True,False,1
3569,256,1280,4,0,0.2028,0.2054,True,False,1
3570,2311,11510,4,0,0.2027,0.2458,True,False,1
3571,4639,23066,3,0,0.2027,0.9062,True,False,1
3572,5251,26152,3,0,0.2027,1.1817,True,False,1
3573,4186,20802,3,0,0.2026,0.8755,True,False,1
3574,5238,26088,3,0,0.2025,0.9599,True,False,1
3575,4648,23099,3,0,0.2024,1.2892,True,False,1
3576,5340,26597,3,0,0.2024,2.126,True,False,1
3577,5346,26618,3,0,0.2024,0.9216,True,False,1
3578,5250,26147,3,0,0.2023,1.2984,True,False,1
3579,4341,21625,3,0,0.2022,0.895,True,False,1
3580,6265,31241,4,0,0.2022,0.4845,True,False,1
3581,936,4469,3,0,0.2021,0.245,True,False,1
3582,4200,20890,3,0,0.2021,0.9592,True,False,1
3583,6117,30494,4,0,0.202,0.8145,True,False,1
3584,5122,25512,3,0,0.2019,0.9082,True,False,1
3585,5244,26136,3,0,0.2019,0.9547,True,False,1
3586,4644,23081,3,0,0.2017,0.8829,True,False,1
3587,6167,30802,4,0,0.2016,0.7558,True,False,1
3588,1019,4937,4,0,0.2014,0.0324,True,True,1
3589,4042,20033,4,0,0.2014,1.2637,True,False,1
3590,3439,16860,3,0,0.2012,0.7969,True,False,1
3591,3464,16996,4,0,0.2011,0.3602,True,False,1
3592,664,3237,3,0,0.2008,0.2354,True,False,1
3593,1068,5210,3,0,0.2008,0.2362,True,False,1
3594,255,1280,3,0,0.2007,0.2063,True,False,1
3595,5011,24956,3,0,0.2006,0.6262,True,False,1
3596,6159,30748,4,0,0.2003,1.8943,True,False,1
3597,4202,20893,3,0,0.2002,1.0086,True,False,1
3598,3333,16293,4,0,0.1999,0.2433,True,False,1
3599,3347,16379,4,0,0.1992,0.2335,True,False,1
3600,4180,20781,3,0,0.1991,1.3558,True,False,1
3601,1557,7552,3,0,0.199,0.5966,True,False,1
3602,1559,7554,3,0,0.199,0.5873,True,False,1
3603,2381,11803,3,0,0.1988,0.6251,True,False,1
3604,414,1983,4,0,0.1987,0.2377,True,False,1
3605,3309,16208,3,0,0.1987,1.0071,True,False,1
3606,2316,11537,4,0,0.1986,0.2431,True,False,1
3607,2307,11490,4,0,0.1985,0.2487,True,False,1
3608,2312,11521,4,0,0.1985,0.2597,True,False,1
3609,6195,30903,4,0,0.1985,1.259,True,False,1
3610,2310,11502,3,0,0.1983,0.2429,True,False,1
3611,2315,11529,4,0,0.1981,0.2322,True,False,1
3612,4117,20472,3,0,0.1981,0.9159,True,False,1
3613,4198,20876,3,0,0.198,0.971,True,False,1
3614,1215,5907,4,0,0.1971,0.2351,True,False,1
3615,4192,20852,3,0,0.1969,0.9869,True,False,1
3616,3338,16316,4,0,0.1958,0.2417,True,False,1
3617,4191,20845,3,0,0.193,0.9148,True,False,1
3618,3450,16908,3,0,0.1924,0.3192,True,False,1
3619,4340,21618,3,0,0.1921,0.9104,True,False,1
3620,4189,20843,3,0,0.1902,0.9569,True,False,1
3621,3598,17692,4,0,0.19,0.1955,True,False,1
3622,4342,21627,3,0,0.1893,1.5264,True,False,1
3623,4899,24355,3,0,0.189,1.0106,True,False,1
3624,4155,20645,3,0,0.1884,0.9735,True,False,1
3625,6155,30723,4,0,0.1877,1.2286,True,False,1
3626,194,958,3,0,0.1873,0.1648,True,False,1
3627,1561,7555,4,0,0.1864,0.2397,True,False,1
3628,6220,31017,3,0,0.186,0.2696,True,False,1
3629,5508,27462,3,0,0.1854,0.2523,True,False,1
3630,6016,30007,3,0,0.1842,0.2189,True,False,1
3631,1986,9697,4,0,0.184,0.2262,True,False,1
3632,4740,23517,3,0,0.1836,1.0571,True,False,1
3633,4979,24826,3,0,0.1835,0.2518,True,False,1
3634,1158,5620,3,0,0.1833,0.2364,True,False,1
3635,1391,6773,3,0,0.1827,0.2169,True,False,1
3636,4898,24349,3,0,0.1827,1.4023,True,False,1
3637,1178,5709,3,0,0.1826,0.3192,True,False,1
3638,3473,17061,3,0,0.1826,0.5742,True,False,1
3639,4420,21978,4,0,0.1826,0.7931,True,False,1
3640,1610,7835,3,0,0.1822,0.2079,True,False,1
3641,2009,9830,3,0,0.182,5.2669,True,False,1
3642,2043,9992,3,0,0.182,0.257,True,False,1
3643,3696,18230,3,0,0.1819,0.3447,True,False,1
3644,3875,19182,3,0,0.1819,0.2264,True,False,1
3645,4375,21763,3,0,0.1818,0.6564,True,False,1
3646,5666,28284,4,0,0.1817,0.2273,True,False,1
3647,5681,28374,4,0,0.1816,0.2205,True,False,1
3648,768,3728,4,0,0.1814,0.2168,True,False,1
3649,1888,9221,3,0,0.1814,0.2298,True,False,1
3650,4739,23515,3,0,0.1814,1.2677,True,False,1
3651,952,4549,3,0,0.1812,0.2313,True,False,1
3652,1093,5293,4,0,0.1811,0.267,True,False,1
3653,1175,5705,4,0,0.1811,0.3403,True,False,1
3654,1250,6134,4,0,0.1808,4.4477,True,False,1
3655,1070,5211,4,0,0.1807,0.2477,True,False,1
3656,2143,10537,3,0,0.1806,0.2374,True,False,1
3657,2815,13863,4,0,0.1805,0.981,True,False,1
3658,2317,11545,4,0,0.1804,0.2277,True,False,1
3659,6328,31566,4,0,0.1803,1.3693,True,False,1
3660,839,4086,3,0,0.1802,0.221,True,False,1
3661,1985,9693,3,0,0.1802,0.2889,True,False,1
3662,2484,12339,3,0,0.1799,0.6521,True,False,1
3663,4928,24573,4,0,0.1798,0.2892,True,False,1
3664,6129,30563,4,0,0.1798,0.8079,True,False,1
3665,1560,7554,4,0,0.1796,0.2179,True,False,1
3666,2237,11092,4,0,0.1796,0.223,True,False,1
3667,2238,11095,3,0,0.1794,0.279,True,False,1
3668,2279,11355,3,0,0.1793,0.7041,True,False,1
3669,2626,12913,4,0,0.1793,0.8766,True,False,1
3670,1558,7553,4,0,0.179,0.2179,True,False,1
3671,851,4141,4,0,0.1789,0.2149,True,False,1
3672,1676,8197,3,0,0.1789,0.2042,True,False,1
3673,446,2118,3,0,0.1788,0.2131,True,False,1
3674,2236,11092,3,0,0.1787,0.2445,True,False,1
3675,891,4281,4,0,0.1786,0.2153,True,False,1
3676,2613,12877,4,0,0.1781,0.8164,True,False,1
3677,3175,15529,4,0,0.1779,1.796,True,False,1
3678,1217,5910,3,0,0.1774,0.2822,True,False,1
3679,769,3730,3,0,0.1767,0.1956,True,False,1
3680,4024,19947,4,0,0.1719,1.578,True,False,1
3681,4328,21544,4,0,0.1718,0.2199,True,False,1
3682,4848,24105,4,0,0.1711,0.2403,True,False,1
3683,3553,17456,3,0,0.1702,0.5306,True,False,1
3684,5318,26519,4,0,0.1695,1.9749,True,False,1
3685,5302,26432,3,0,0.169,1.2829,True,False,1
3686,5172,25761,3,0,0.1689,1.4234,True,False,1
3687,5169,25734,3,0,0.1686,1.1029,True,False,1
3688,5182,25825,4,0,0.1684,1.3636,True,False,1
3689,5655,28221,3,0,0.1684,0.2782,True,False,1
3690,5165,25716,3,0,0.1682,1.1209,True,False,1
3691,5297,26404,3,0,0.1679,1.2647,True,False,1
3692,2795,13773,3,0,0.1678,0.2102,True,False,1
3693,5181,25822,4,0,0.1677,1.0095,True,False,1
3694,5490,27375,4,0,0.1675,0.6778,True,False,1
3695,197,978,4,0,0.1674,0.1697,True,False,1
3696,199,990,4,0,0.1674,0.1854,True,False,1
3697,4583,22789,3,0,0.1674,0.9842,True,False,1
3698,5668,28289,4,0,0.1673,0.1999,True,False,1
3699,4259,21171,3,0,0.1672,1.8636,True,False,1
3700,6202,30934,3,0,0.1667,1.8101,True,False,1
3701,6248,31176,4,0,0.1667,1.9492,True,False,1
3702,6151,30704,3,0,0.1666,1.787,True,False,1
3703,6230,31074,3,0,0.1665,1.4626,True,False,1
3704,6168,30803,3,0,0.1664,0.5749,True,False,1
3705,4880,24284,3,0,0.1663,1.0379,True,False,1
3706,3760,18579,3,0,0.1659,0.3401,True,False,1
3707,4025,19948,4,0,0.1657,2.385,True,False,1
3708,5013,24976,3,0,0.1655,0.7574,True,False,1
3709,5296,26397,3,0,0.1655,1.1277,True,False,1
3710,6169,30811,3,0,0.1655,0.7153,True,False,1
3711,4847,24104,4,0,0.1653,0.2072,True,False,1
3712,6256,31198,4,0,0.1653,1.7407,True,False,1
3713,6258,31208,4,0,0.1653,1.1909,True,False,1
3714,3482,17103,3,0,0.1652,0.5347,True,False,1
3715,6197,30906,3,0,0.1652,1.2287,True,False,1
3716,5154,25676,3,0,0.1651,0.2102,True,False,1
3717,4439,22043,3,0,0.165,1.6156,True,False,1
3718,4652,23137,3,0,0.165,1.1649,True,False,1
3719,5964,29755,3,0,0.1649,0.2089,True,False,1
3720,6336,31607,3,0,0.1648,1.4415,True,False,1
3721,5195,25887,4,0,0.1646,1.0068,True,False,1
3722,6221,31024,4,0,0.1646,0.4837,True,False,1
3723,3670,18052,3,0,0.1645,0.3275,True,False,1
3724,4283,21344,3,0,0.1645,0.2599,True,False,1
3725,5065,25205,4,0,0.1645,1.0062,True,False,1
3726,4582,22787,3,0,0.1643,0.9981,True,False,1
3727,6213,30988,3,0,0.1643,0.7166,True,False,1
3728,1269,6204,3,0,0.1642,0.2561,True,False,1
3729,5138,25564,3,0,0.1642,0.7123,True,False,1
3730,5922,29537,3,0,0.1642,0.7915,True,False,1
3731,6152,30708,3,0,0.1642,1.8026,True,False,1
3732,6180,30855,3,0,0.164,0.668,True,False,1
3733,193,956,3,0,0.1639,0.1646,True,False,1
3734,4510,22394,4,0,0.1639,1.6301,True,False,1
3735,196,975,3,0,0.1638,0.1702,True,False,1
3736,1277,6262,3,0,0.1637,0.2115,True,False,1
3737,3447,16894,3,0,0.1637,0.9769,True,False,1
3738,4680,23257,3,0,0.1636,0.1987,True,False,1
3739,203,1008,4,0,0.1635,0.1649,True,False,1
3740,822,4001,4,0,0.1635,0.196,True,False,1
3741,1987,9699,4,0,0.1635,0.1998,True,False,1
3742,3697,18233,3,0,0.1635,0.3298,True,False,1
3743,6194,30900,3,0,0.1635,1.44,True,False,1
3744,6231,31076,3,0,0.1634,1.2294,True,False,1
3745,4374,21762,3,0,0.1633,0.6116,True,False,1
3746,5194,25886,4,0,0.1633,1.035,True,False,1
3747,5646,28175,4,0,0.1633,0.2005,True,False,1
3748,6335,31604,3,0,0.1633,1.1806,True,False,1
3749,187,921,3,0,0.1632,0.1637,True,False,1
3750,206,1023,4,0,0.1632,0.1685,True,False,1
