fault_index,gate_id,fault_val,ok,attempts_used,precheck_success,precheck_attempts,precheck_pi_assignments,ai_precheck_solve_time_s,ai_precheck_sim_time_s,ai_hint_solve_time_s,ai_podem_search_time_s,ai_result_code,search_backtracks_diagnostic,classic_ok,classic_result_code,classic_backtracks,classic_recursive_calls,ai_less_backtracks,ai_error,time_s,classic_time_s,source_csv
3937,15914,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0053,,resume_3800_per_fault.csv
3938,15915,3,True,1,True,1,3,4.0015,0.0328,0.0,0.0962,1,0,,,,,,,4.1421,,resume_3800_per_fault.csv
3939,15915,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0052,,resume_3800_per_fault.csv
3940,15916,3,True,1,True,1,3,3.956,0.0329,0.0,0.0979,1,0,,,,,,,4.0983,,resume_3800_per_fault.csv
3941,15916,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.005,,resume_3800_per_fault.csv
3942,15918,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.011,,resume_3800_per_fault.csv
3943,15924,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0109,,resume_3800_per_fault.csv
3944,15928,3,True,1,True,1,3,0.5831,0.0332,0.0,0.0964,1,0,,,,,,,0.724,,resume_3800_per_fault.csv
3945,15933,4,True,1,True,1,81,0.5686,0.0329,0.0,0.0,1,0,,,,,,,0.6106,,resume_3800_per_fault.csv
3946,15941,3,True,1,True,1,3,0.576,0.0327,0.0,0.0965,1,0,,,,,,,0.7163,,resume_3800_per_fault.csv
3947,15948,3,True,1,True,1,3,0.5637,0.0334,0.0,0.0971,1,0,,,,,,,0.7054,,resume_3800_per_fault.csv
3948,15949,4,True,1,True,1,81,0.5616,0.0319,0.0,0.0,1,0,,,,,,,0.6026,,resume_3800_per_fault.csv
3949,15950,4,True,1,True,1,81,0.5145,0.0327,0.0,0.0,1,0,,,,,,,0.5562,,resume_3800_per_fault.csv
3950,15951,3,True,1,True,1,3,0.5557,0.0336,0.0,0.0977,1,0,,,,,,,0.6982,,resume_3800_per_fault.csv
3951,15952,4,True,1,True,1,81,0.5554,0.0329,0.0,0.0,1,0,,,,,,,0.5973,,resume_3800_per_fault.csv
3952,15953,3,True,1,True,1,3,0.5871,0.0335,0.0,0.099,1,0,,,,,,,0.7307,,resume_3800_per_fault.csv
3953,15957,3,True,1,True,1,3,0.5491,0.034,0.0,0.0966,1,0,,,,,,,0.6906,,resume_3800_per_fault.csv
3954,15958,4,True,1,True,1,81,0.5778,0.0326,0.0,0.0,1,0,,,,,,,0.6195,,resume_3800_per_fault.csv
3955,15959,3,True,1,True,1,3,2.4176,0.0666,0.0,0.0977,1,0,,,,,,,2.593,,resume_3800_per_fault.csv
3956,15964,3,True,1,True,1,3,2.4639,0.0663,0.0,0.0978,1,0,,,,,,,2.6392,,resume_3800_per_fault.csv
3957,15966,3,True,1,True,1,3,2.5497,0.069,0.0,0.1008,1,0,,,,,,,2.7306,,resume_3800_per_fault.csv
3958,15967,3,True,1,True,1,3,2.5235,0.0664,0.0,0.0968,1,0,,,,,,,2.6979,,resume_3800_per_fault.csv
3959,15968,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0105,,resume_3800_per_fault.csv
3960,15969,3,True,1,True,1,3,2.5279,0.0673,0.0,0.0973,1,0,,,,,,,2.7037,,resume_3800_per_fault.csv
3961,15971,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0102,,resume_3800_per_fault.csv
3962,15972,3,True,1,True,1,3,2.481,0.0673,0.0,0.0988,1,0,,,,,,,2.6582,,resume_3800_per_fault.csv
3963,15973,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0105,,resume_3800_per_fault.csv
3964,15978,3,True,1,True,1,3,2.5056,0.0668,0.0,0.0996,1,0,,,,,,,2.6828,,resume_3800_per_fault.csv
3965,15978,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0053,,resume_3800_per_fault.csv
3966,15979,4,True,1,True,1,95,9.9673,0.0328,0.0,0.0,1,0,,,,,,,10.0094,,resume_3800_per_fault.csv
3967,15981,3,True,1,True,1,3,2.4825,0.0663,0.0,0.0971,1,0,,,,,,,2.6568,,resume_3800_per_fault.csv
3968,15983,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0104,,resume_3800_per_fault.csv
3969,15984,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0104,,resume_3800_per_fault.csv
3970,15986,3,True,1,True,1,3,2.5515,0.0656,0.0,0.097,1,0,,,,,,,2.7252,,resume_3800_per_fault.csv
3971,15990,4,True,1,True,1,36,2.7615,0.0333,0.0,0.159,1,0,,,,,,,2.9662,,resume_3800_per_fault.csv
3972,15992,3,True,1,True,1,19,0.9754,0.0331,0.0,0.608,1,0,,,,,,,1.6356,,resume_3800_per_fault.csv
3973,15995,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0188,,resume_3800_per_fault.csv
3974,15996,3,False,1,False,1,29,0.9449,0.033,0.3181,5.9319,2,74,,,,,,,7.2487,,resume_3800_per_fault.csv
3975,15997,3,True,1,True,1,5,0.9639,0.0335,0.0,0.0655,1,0,,,,,,,1.0819,,resume_3800_per_fault.csv
3976,15999,3,True,1,True,1,20,2.0198,0.0676,0.0,0.6569,1,0,,,,,,,2.7549,,resume_3800_per_fault.csv
3977,15999,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0067,,resume_3800_per_fault.csv
3978,16001,3,True,1,True,1,22,2.2251,0.0657,0.0,0.6351,1,0,,,,,,,2.9366,,resume_3800_per_fault.csv
3979,16002,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.01,,resume_3800_per_fault.csv
3980,16003,3,True,1,True,1,24,2.092,0.0668,0.0,0.6535,1,0,,,,,,,2.8229,,resume_3800_per_fault.csv
3981,16005,3,True,1,True,1,26,2.1699,0.0666,0.0,0.6435,1,0,,,,,,,2.8907,,resume_3800_per_fault.csv
3982,16005,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0062,,resume_3800_per_fault.csv
3983,16008,3,True,1,True,1,29,2.1281,0.0666,0.0,0.6477,1,0,,,,,,,2.8531,,resume_3800_per_fault.csv
3984,16008,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0055,,resume_3800_per_fault.csv
3985,16009,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0106,,resume_3800_per_fault.csv
3986,16011,3,True,1,True,1,32,2.1489,0.067,0.0,0.6362,1,0,,,,,,,2.8627,,resume_3800_per_fault.csv
3987,16013,3,True,1,True,1,34,2.0719,0.0675,0.0,0.6446,1,0,,,,,,,2.795,,resume_3800_per_fault.csv
3988,16014,3,True,1,True,1,35,2.1339,0.0682,0.0,0.6468,1,0,,,,,,,2.8597,,resume_3800_per_fault.csv
3989,16016,3,True,1,True,1,37,2.1021,0.0672,0.0,0.6469,1,0,,,,,,,2.8272,,resume_3800_per_fault.csv
3990,16021,4,True,1,True,1,19,0.5795,0.0,0.0,0.626,1,0,,,,,,,1.216,,resume_3800_per_fault.csv
3991,16026,3,True,1,True,1,17,8.1146,0.0336,0.0,0.0648,1,0,,,,,,,8.2247,,resume_3800_per_fault.csv
3992,16028,3,True,1,True,1,18,8.3442,0.0333,0.0,0.0984,1,0,,,,,,,8.4874,,resume_3800_per_fault.csv
3993,16028,4,True,1,True,1,21,8.4324,0.0,0.0,0.6708,1,0,,,,,,,9.109,,resume_3800_per_fault.csv
3994,16030,3,True,1,True,1,18,8.3828,0.0337,0.0,0.0995,1,0,,,,,,,8.5276,,resume_3800_per_fault.csv
3995,16031,4,True,1,True,1,21,8.438,0.0,0.0,0.6765,1,0,,,,,,,9.1259,,resume_3800_per_fault.csv
3996,16035,3,True,1,True,1,18,1.9458,0.0332,0.0,0.0964,1,0,,,,,,,2.0874,,resume_3800_per_fault.csv
3997,16036,3,True,1,True,1,18,2.5927,0.0334,0.0,0.0996,1,0,,,,,,,2.7376,,resume_3800_per_fault.csv
3998,16037,4,True,1,True,1,19,1.4827,0.0,0.0,0.6103,1,0,,,,,,,2.1049,,resume_3800_per_fault.csv
3999,16039,3,True,1,True,1,18,2.0185,0.0325,0.0,0.0956,1,0,,,,,,,2.1587,,resume_3800_per_fault.csv
4000,16043,3,True,1,True,1,2,0.8429,0.0,0.0,0.1012,1,0,,,,,,,0.9608,,shard_4000_5000_per_fault.csv
4001,16043,4,True,1,False,1,0,0.0,0.0,1.5646,0.4409,1,0,,,,,,,12.01,,shard_4000_5000_per_fault.csv
4002,16052,3,True,1,True,1,24,7.2088,0.0356,0.0,0.7001,1,0,,,,,,,7.9531,,shard_4000_5000_per_fault.csv
4003,16055,4,True,1,True,1,82,3.1292,0.0352,0.0,0.3023,1,0,,,,,,,3.475,,shard_4000_5000_per_fault.csv
4004,16058,3,True,1,True,1,38,7.3181,0.0363,0.0,0.8008,1,0,,,,,,,8.1637,,shard_4000_5000_per_fault.csv
4005,16070,3,True,1,True,1,23,6.9083,0.0355,0.0,0.6444,1,0,,,,,,,7.5969,,shard_4000_5000_per_fault.csv
4006,16070,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.008,,shard_4000_5000_per_fault.csv
