fault_index,gate_id,fault_val,classic_ok,classic_result_code,classic_backtracks,classic_recursive_calls,classic_backtrace_count,classic_backtrace_hops,classic_time_s,source_csv
9376,30829,3,True,1,0,9,0,32,0.219162,classic_shard_9000_10000_per_fault.csv
9377,30829,4,True,1,0,10,0,58,0.240295,classic_shard_9000_10000_per_fault.csv
9378,30830,3,True,1,0,8,0,25,0.1946,classic_shard_9000_10000_per_fault.csv
9379,30832,4,True,1,0,15,0,127,0.361755,classic_shard_9000_10000_per_fault.csv
9380,30834,4,True,1,0,17,0,169,0.410659,classic_shard_9000_10000_per_fault.csv
9381,30837,3,True,1,0,8,0,25,0.193837,classic_shard_9000_10000_per_fault.csv
9382,30838,3,True,1,0,8,0,25,0.195784,classic_shard_9000_10000_per_fault.csv
9383,30838,4,True,1,0,21,0,277,0.507101,classic_shard_9000_10000_per_fault.csv
9384,30839,4,True,1,0,22,0,335,0.531193,classic_shard_9000_10000_per_fault.csv
9385,30840,3,True,1,0,8,0,25,0.19371,classic_shard_9000_10000_per_fault.csv
9386,30843,4,True,1,0,26,0,491,0.629819,classic_shard_9000_10000_per_fault.csv
9387,30844,4,True,1,0,27,0,499,0.651539,classic_shard_9000_10000_per_fault.csv
9388,30845,4,True,1,0,28,0,581,0.677722,classic_shard_9000_10000_per_fault.csv
9389,30846,3,True,1,0,7,0,19,0.171021,classic_shard_9000_10000_per_fault.csv
9390,30847,3,True,1,0,7,0,19,0.171067,classic_shard_9000_10000_per_fault.csv
9391,30849,4,True,1,0,32,0,785,0.773778,classic_shard_9000_10000_per_fault.csv
9392,30854,3,True,1,0,7,0,19,0.172221,classic_shard_9000_10000_per_fault.csv
9393,30854,4,True,1,0,36,0,1080,0.870163,classic_shard_9000_10000_per_fault.csv
9394,30855,4,True,1,0,6,0,21,0.146224,classic_shard_9000_10000_per_fault.csv
9395,30861,3,False,2,60,150,0,797,5.023061,classic_shard_9000_10000_per_fault.csv
9396,30861,4,False,2,60,149,0,809,5.013198,classic_shard_9000_10000_per_fault.csv
9397,30862,3,False,2,60,148,0,825,5.01278,classic_shard_9000_10000_per_fault.csv
9398,30866,4,False,2,60,149,0,807,5.022062,classic_shard_9000_10000_per_fault.csv
9399,30871,4,False,2,54,158,0,3148,5.019375,classic_shard_9000_10000_per_fault.csv
9400,30872,4,False,2,60,151,0,1086,5.000635,classic_shard_9000_10000_per_fault.csv
9401,30873,3,False,2,57,158,0,1263,5.025255,classic_shard_9000_10000_per_fault.csv
9402,30874,4,False,2,54,158,0,3332,5.016903,classic_shard_9000_10000_per_fault.csv
9403,30875,4,False,2,43,172,0,3196,5.048437,classic_shard_9000_10000_per_fault.csv
9404,30876,3,False,2,55,158,0,1673,5.020115,classic_shard_9000_10000_per_fault.csv
9405,30878,4,False,2,46,168,0,1319,5.019619,classic_shard_9000_10000_per_fault.csv
9406,30880,3,True,1,0,3,0,6,0.073948,classic_shard_9000_10000_per_fault.csv
9407,30883,3,True,1,0,6,0,19,0.147852,classic_shard_9000_10000_per_fault.csv
9408,30889,4,True,1,0,26,0,371,0.622654,classic_shard_9000_10000_per_fault.csv
9409,30890,3,True,1,0,8,0,19,0.19537,classic_shard_9000_10000_per_fault.csv
9410,30892,3,True,1,0,8,0,20,0.377772,classic_shard_9000_10000_per_fault.csv
9411,30893,3,True,1,0,8,0,20,0.378771,classic_shard_9000_10000_per_fault.csv
9412,30894,3,True,1,0,7,0,19,0.336476,classic_shard_9000_10000_per_fault.csv
9413,30895,3,True,1,0,7,0,19,0.329275,classic_shard_9000_10000_per_fault.csv
9414,30895,4,True,1,0,10,0,51,0.467651,classic_shard_9000_10000_per_fault.csv
9415,30897,3,True,1,0,8,0,21,0.389141,classic_shard_9000_10000_per_fault.csv
9416,30898,4,True,1,0,10,0,50,0.481721,classic_shard_9000_10000_per_fault.csv
9417,30900,4,True,1,0,10,0,50,0.467004,classic_shard_9000_10000_per_fault.csv
9418,30901,4,True,1,0,10,0,50,0.465312,classic_shard_9000_10000_per_fault.csv
9419,30902,4,True,1,0,10,0,50,0.475384,classic_shard_9000_10000_per_fault.csv
9420,30903,4,True,1,0,10,0,50,0.475038,classic_shard_9000_10000_per_fault.csv
9421,30904,3,True,1,0,8,0,22,0.381884,classic_shard_9000_10000_per_fault.csv
9422,30906,4,True,1,0,10,0,50,0.472358,classic_shard_9000_10000_per_fault.csv
9423,30910,4,True,1,0,10,0,50,0.473378,classic_shard_9000_10000_per_fault.csv
9424,30914,3,True,1,0,7,0,14,0.338678,classic_shard_9000_10000_per_fault.csv
9425,30920,3,True,1,0,7,0,13,0.338719,classic_shard_9000_10000_per_fault.csv
9426,30924,3,True,1,0,10,0,23,0.481031,classic_shard_9000_10000_per_fault.csv
9427,30926,4,True,1,0,9,0,46,0.43445,classic_shard_9000_10000_per_fault.csv
9428,30927,4,True,1,0,6,0,31,0.297495,classic_shard_9000_10000_per_fault.csv
9429,30928,4,True,1,0,6,0,31,0.293139,classic_shard_9000_10000_per_fault.csv
9430,30929,4,True,1,0,6,0,31,0.28494,classic_shard_9000_10000_per_fault.csv
9431,30932,3,True,1,0,8,0,22,0.385622,classic_shard_9000_10000_per_fault.csv
9432,30933,3,True,1,0,8,0,22,0.381029,classic_shard_9000_10000_per_fault.csv
9433,30934,3,True,1,0,8,0,22,0.383283,classic_shard_9000_10000_per_fault.csv
9434,30934,4,True,1,0,6,0,31,0.290321,classic_shard_9000_10000_per_fault.csv
9435,30939,3,True,1,0,8,0,22,0.391323,classic_shard_9000_10000_per_fault.csv
9436,30939,4,True,1,0,6,0,31,0.287316,classic_shard_9000_10000_per_fault.csv
9437,30940,4,True,1,0,6,0,31,0.293495,classic_shard_9000_10000_per_fault.csv
9438,30941,3,True,1,0,7,0,16,0.339358,classic_shard_9000_10000_per_fault.csv
9439,30941,4,True,1,0,6,0,31,0.290574,classic_shard_9000_10000_per_fault.csv
9440,30943,4,True,1,0,6,0,31,0.29189,classic_shard_9000_10000_per_fault.csv
9441,30952,3,True,1,0,6,0,14,0.302166,classic_shard_9000_10000_per_fault.csv
9442,30953,4,True,1,0,9,0,46,0.434301,classic_shard_9000_10000_per_fault.csv
9443,30959,3,True,1,0,35,0,261,1.672004,classic_shard_9000_10000_per_fault.csv
9444,30960,3,False,2,8,99,0,1355,5.035051,classic_shard_9000_10000_per_fault.csv
9445,30961,4,False,2,44,108,0,339,5.067453,classic_shard_9000_10000_per_fault.csv
9446,30962,4,False,2,47,166,0,2121,5.007972,classic_shard_9000_10000_per_fault.csv
9447,30963,4,False,2,55,160,0,1801,5.01823,classic_shard_9000_10000_per_fault.csv
9448,30968,4,False,2,61,152,0,2347,5.005596,classic_shard_9000_10000_per_fault.csv
9449,30970,4,True,1,2,43,0,441,1.078567,classic_shard_9000_10000_per_fault.csv
9450,30972,4,True,1,0,7,0,25,0.170519,classic_shard_9000_10000_per_fault.csv
9451,30973,3,True,1,0,3,0,7,0.073915,classic_shard_9000_10000_per_fault.csv
9452,30973,4,True,1,0,19,0,105,0.464113,classic_shard_9000_10000_per_fault.csv
9453,30974,3,True,1,0,25,0,315,0.596171,classic_shard_9000_10000_per_fault.csv
9454,30975,3,True,1,0,6,0,27,0.145214,classic_shard_9000_10000_per_fault.csv
9455,30976,3,True,1,0,3,0,7,0.074442,classic_shard_9000_10000_per_fault.csv
9456,30980,4,True,1,4,87,0,844,2.194797,classic_shard_9000_10000_per_fault.csv
9457,30984,3,True,1,0,8,0,36,0.195111,classic_shard_9000_10000_per_fault.csv
9458,30984,4,True,1,6,41,0,523,1.116438,classic_shard_9000_10000_per_fault.csv
9459,30987,4,True,1,0,6,0,35,0.145323,classic_shard_9000_10000_per_fault.csv
9460,30988,3,True,1,0,8,0,25,0.195758,classic_shard_9000_10000_per_fault.csv
9461,30997,3,True,1,0,8,0,25,0.195183,classic_shard_9000_10000_per_fault.csv
9462,30998,4,True,1,0,6,0,35,0.14749,classic_shard_9000_10000_per_fault.csv
9463,31002,4,True,1,0,6,0,35,0.146131,classic_shard_9000_10000_per_fault.csv
9464,31005,4,True,1,0,6,0,35,0.14812,classic_shard_9000_10000_per_fault.csv
9465,31006,4,True,1,0,6,0,35,0.146475,classic_shard_9000_10000_per_fault.csv
9466,31008,4,True,1,0,6,0,35,0.1456,classic_shard_9000_10000_per_fault.csv
9467,31010,3,True,1,0,37,0,1161,0.908711,classic_shard_9000_10000_per_fault.csv
9468,31013,3,True,1,0,10,0,32,0.24529,classic_shard_9000_10000_per_fault.csv
9469,31014,3,True,1,0,11,0,40,0.272395,classic_shard_9000_10000_per_fault.csv
9470,31016,4,True,1,0,6,0,35,0.145207,classic_shard_9000_10000_per_fault.csv
9471,31018,4,True,1,0,8,0,35,0.194078,classic_shard_9000_10000_per_fault.csv
9472,31019,4,True,1,0,8,0,35,0.193903,classic_shard_9000_10000_per_fault.csv
9473,31021,3,True,1,0,19,0,260,0.454613,classic_shard_9000_10000_per_fault.csv
9474,31022,3,True,1,0,19,0,260,0.455549,classic_shard_9000_10000_per_fault.csv
9475,31024,3,True,1,0,19,0,260,0.456104,classic_shard_9000_10000_per_fault.csv
9476,31024,4,True,1,0,8,0,35,0.194467,classic_shard_9000_10000_per_fault.csv
9477,31025,3,True,1,0,19,0,260,0.457093,classic_shard_9000_10000_per_fault.csv
9478,31026,3,True,1,0,19,0,260,0.460307,classic_shard_9000_10000_per_fault.csv
9479,31027,4,True,1,0,8,0,35,0.195487,classic_shard_9000_10000_per_fault.csv
9480,31028,4,True,1,0,8,0,35,0.195163,classic_shard_9000_10000_per_fault.csv
9481,31030,4,True,1,0,8,0,35,0.194454,classic_shard_9000_10000_per_fault.csv
9482,31031,3,True,1,0,19,0,260,0.461183,classic_shard_9000_10000_per_fault.csv
9483,31033,3,True,1,0,19,0,260,0.458067,classic_shard_9000_10000_per_fault.csv
9484,31036,3,True,1,0,19,0,260,0.459858,classic_shard_9000_10000_per_fault.csv
9485,31037,4,True,1,0,7,0,25,0.17102,classic_shard_9000_10000_per_fault.csv
9486,31045,3,True,1,0,40,0,421,0.974075,classic_shard_9000_10000_per_fault.csv
9487,31048,4,False,2,57,151,0,526,5.000678,classic_shard_9000_10000_per_fault.csv
9488,31049,3,False,2,49,163,0,2443,5.005247,classic_shard_9000_10000_per_fault.csv
9489,31049,4,False,2,49,163,0,2360,5.001415,classic_shard_9000_10000_per_fault.csv
9490,31050,3,True,1,44,146,0,1119,4.489193,classic_shard_9000_10000_per_fault.csv
9491,31050,4,False,2,57,151,0,535,5.011703,classic_shard_9000_10000_per_fault.csv
9492,31053,4,False,2,54,157,0,561,5.017066,classic_shard_9000_10000_per_fault.csv
9493,31054,3,False,2,49,165,0,2472,5.010602,classic_shard_9000_10000_per_fault.csv
9494,31054,4,False,2,49,165,0,2387,5.020157,classic_shard_9000_10000_per_fault.csv
9495,31057,3,False,2,54,154,0,1528,5.021767,classic_shard_9000_10000_per_fault.csv
9496,31058,3,False,2,43,157,0,3330,5.019073,classic_shard_9000_10000_per_fault.csv
9497,31061,3,False,2,54,156,0,3114,5.012593,classic_shard_9000_10000_per_fault.csv
9498,31066,4,True,1,0,7,0,24,0.171606,classic_shard_9000_10000_per_fault.csv
9499,31067,4,True,1,0,8,0,48,0.193022,classic_shard_9000_10000_per_fault.csv
9500,31068,3,True,1,0,8,0,23,0.389448,classic_shard_9000_10000_per_fault.csv
9501,31069,4,True,1,0,6,0,35,0.286839,classic_shard_9000_10000_per_fault.csv
9502,31070,3,True,1,0,8,0,23,0.320503,classic_shard_9000_10000_per_fault.csv
9503,31070,4,True,1,0,6,0,35,0.198691,classic_shard_9000_10000_per_fault.csv
9504,31074,3,True,1,0,8,0,24,0.253705,classic_shard_9000_10000_per_fault.csv
9505,31077,4,True,1,0,6,0,35,0.228649,classic_shard_9000_10000_per_fault.csv
9506,31078,3,True,1,0,8,0,24,0.383064,classic_shard_9000_10000_per_fault.csv
9507,31083,4,True,1,0,6,0,35,0.286393,classic_shard_9000_10000_per_fault.csv
9508,31088,4,True,1,0,6,0,35,0.187725,classic_shard_9000_10000_per_fault.csv
9509,31092,3,True,1,0,7,0,16,0.308147,classic_shard_9000_10000_per_fault.csv
9510,31092,4,True,1,0,6,0,35,0.303164,classic_shard_9000_10000_per_fault.csv
9511,31094,3,True,1,0,7,0,16,0.28586,classic_shard_9000_10000_per_fault.csv
9512,31097,3,True,1,0,7,0,16,0.236686,classic_shard_9000_10000_per_fault.csv
9513,31098,3,True,1,0,6,0,14,0.301374,classic_shard_9000_10000_per_fault.csv
9514,31098,4,True,1,0,6,0,35,0.17049,classic_shard_9000_10000_per_fault.csv
9515,31099,3,True,1,0,8,0,40,0.353934,classic_shard_9000_10000_per_fault.csv
9516,31102,3,False,2,50,156,0,1083,5.02428,classic_shard_9000_10000_per_fault.csv
9517,31104,4,False,2,50,155,0,993,5.006557,classic_shard_9000_10000_per_fault.csv
9518,31106,4,True,1,0,8,0,29,0.197306,classic_shard_9000_10000_per_fault.csv
9519,31107,4,True,1,0,8,0,29,0.197571,classic_shard_9000_10000_per_fault.csv
9520,31110,3,True,1,0,22,0,294,0.536107,classic_shard_9000_10000_per_fault.csv
9521,31110,4,True,1,0,8,0,29,0.204592,classic_shard_9000_10000_per_fault.csv
9522,31114,4,True,1,0,8,0,29,0.206706,classic_shard_9000_10000_per_fault.csv
9523,31115,4,True,1,0,8,0,29,0.203715,classic_shard_9000_10000_per_fault.csv
9524,31117,4,True,1,0,8,0,29,0.204566,classic_shard_9000_10000_per_fault.csv
9525,31118,4,True,1,0,8,0,29,0.20025,classic_shard_9000_10000_per_fault.csv
9526,31119,3,True,1,0,22,0,294,0.577526,classic_shard_9000_10000_per_fault.csv
9527,31120,4,True,1,0,7,0,24,0.175217,classic_shard_9000_10000_per_fault.csv
9528,31123,3,True,1,0,25,0,315,0.599764,classic_shard_9000_10000_per_fault.csv
9529,31124,3,True,1,0,25,0,315,0.600945,classic_shard_9000_10000_per_fault.csv
9530,31125,3,True,1,0,25,0,315,0.59856,classic_shard_9000_10000_per_fault.csv
9531,31125,4,True,1,0,7,0,24,0.171716,classic_shard_9000_10000_per_fault.csv
9532,31126,4,True,1,0,7,0,24,0.172389,classic_shard_9000_10000_per_fault.csv
9533,31128,3,True,1,0,5,0,12,0.122635,classic_shard_9000_10000_per_fault.csv
9534,31128,4,True,1,0,7,0,32,0.16985,classic_shard_9000_10000_per_fault.csv
9535,31131,4,True,1,0,7,0,32,0.171461,classic_shard_9000_10000_per_fault.csv
9536,31133,4,True,1,0,64,0,863,1.849245,classic_shard_9000_10000_per_fault.csv
9537,31136,4,False,2,50,149,0,2073,5.004829,classic_shard_9000_10000_per_fault.csv
9538,31141,4,True,1,0,8,0,46,0.19559,classic_shard_9000_10000_per_fault.csv
9539,31143,4,True,1,0,25,0,336,0.604152,classic_shard_9000_10000_per_fault.csv
9540,31148,3,True,1,0,19,0,276,0.46147,classic_shard_9000_10000_per_fault.csv
9541,31154,3,True,1,0,22,0,339,0.534268,classic_shard_9000_10000_per_fault.csv
9542,31157,3,True,1,0,18,0,192,0.436243,classic_shard_9000_10000_per_fault.csv
9543,31159,4,True,1,0,25,0,368,0.605066,classic_shard_9000_10000_per_fault.csv
9544,31172,3,False,2,53,155,0,713,5.023061,classic_shard_9000_10000_per_fault.csv
9545,31173,3,False,2,58,150,0,2615,5.00013,classic_shard_9000_10000_per_fault.csv
9546,31174,3,True,1,0,3,0,6,0.07511,classic_shard_9000_10000_per_fault.csv
9547,31175,4,True,1,0,8,0,28,0.198537,classic_shard_9000_10000_per_fault.csv
9548,31181,3,True,1,0,25,0,368,0.606022,classic_shard_9000_10000_per_fault.csv
9549,31183,3,True,1,0,25,0,368,0.608055,classic_shard_9000_10000_per_fault.csv
9550,31183,4,True,1,0,6,0,21,0.147653,classic_shard_9000_10000_per_fault.csv
9551,31187,3,True,1,0,25,0,368,0.606445,classic_shard_9000_10000_per_fault.csv
9552,31187,4,True,1,0,6,0,22,0.148622,classic_shard_9000_10000_per_fault.csv
9553,31189,4,True,1,0,6,0,22,0.148088,classic_shard_9000_10000_per_fault.csv
9554,31192,3,True,1,0,25,0,392,0.608086,classic_shard_9000_10000_per_fault.csv
9555,31194,3,True,1,0,25,0,392,0.608988,classic_shard_9000_10000_per_fault.csv
9556,31195,4,True,1,0,7,0,25,0.174082,classic_shard_9000_10000_per_fault.csv
9557,31196,3,True,1,0,25,0,392,0.607259,classic_shard_9000_10000_per_fault.csv
9558,31197,3,True,1,0,25,0,368,0.605528,classic_shard_9000_10000_per_fault.csv
9559,31197,4,True,1,0,7,0,22,0.172832,classic_shard_9000_10000_per_fault.csv
9560,31198,4,True,1,0,8,0,47,0.195466,classic_shard_9000_10000_per_fault.csv
9561,31199,3,True,1,0,7,0,37,0.172848,classic_shard_9000_10000_per_fault.csv
9562,31202,4,False,2,55,138,0,1211,5.021745,classic_shard_9000_10000_per_fault.csv
9563,31203,4,True,1,0,10,0,27,0.240968,classic_shard_9000_10000_per_fault.csv
9564,31206,3,True,1,0,25,0,315,0.595447,classic_shard_9000_10000_per_fault.csv
9565,31206,4,True,1,0,7,0,21,0.170318,classic_shard_9000_10000_per_fault.csv
9566,31214,4,True,1,0,6,0,17,0.14667,classic_shard_9000_10000_per_fault.csv
9567,31215,4,True,1,0,7,0,25,0.170729,classic_shard_9000_10000_per_fault.csv
9568,31218,3,True,1,0,34,0,434,0.82475,classic_shard_9000_10000_per_fault.csv
9569,31218,4,True,1,4,22,0,129,0.621677,classic_shard_9000_10000_per_fault.csv
9570,31220,4,False,2,64,153,0,2928,5.279145,classic_shard_9000_10000_per_fault.csv
9571,31221,3,False,2,52,162,0,952,5.007169,classic_shard_9000_10000_per_fault.csv
9572,31221,4,True,1,0,40,0,419,0.958307,classic_shard_9000_10000_per_fault.csv
9573,31222,4,True,1,0,18,0,176,0.429919,classic_shard_9000_10000_per_fault.csv
9574,31223,4,False,2,59,154,0,2017,5.002576,classic_shard_9000_10000_per_fault.csv
9575,31226,3,True,1,44,146,0,1101,4.487505,classic_shard_9000_10000_per_fault.csv
9576,31229,3,False,2,49,164,0,2620,5.006071,classic_shard_9000_10000_per_fault.csv
9577,31231,4,False,2,59,148,0,457,5.024175,classic_shard_9000_10000_per_fault.csv
9578,31232,4,False,2,55,155,0,553,5.02355,classic_shard_9000_10000_per_fault.csv
9579,31235,4,False,2,55,156,0,714,5.00769,classic_shard_9000_10000_per_fault.csv
9580,31236,3,False,2,47,163,0,2653,5.020307,classic_shard_9000_10000_per_fault.csv
9581,31239,3,True,1,0,5,0,27,0.121422,classic_shard_9000_10000_per_fault.csv
9582,31240,3,True,1,0,10,0,26,0.242645,classic_shard_9000_10000_per_fault.csv
9583,31242,4,True,1,0,8,0,48,0.193709,classic_shard_9000_10000_per_fault.csv
9584,31243,4,False,2,48,149,0,1034,5.04467,classic_shard_9000_10000_per_fault.csv
9585,31245,4,True,1,0,8,0,47,0.192641,classic_shard_9000_10000_per_fault.csv
9586,31250,3,True,1,0,23,0,380,0.549965,classic_shard_9000_10000_per_fault.csv
9587,31251,4,False,2,54,161,0,960,5.044393,classic_shard_9000_10000_per_fault.csv
9588,31252,4,True,1,0,44,0,932,1.045577,classic_shard_9000_10000_per_fault.csv
9589,31256,3,False,2,60,148,0,782,5.01264,classic_shard_9000_10000_per_fault.csv
9590,31256,4,False,2,57,142,0,788,5.036014,classic_shard_9000_10000_per_fault.csv
9591,31260,4,False,2,56,141,0,782,5.115503,classic_shard_9000_10000_per_fault.csv
9592,31262,4,False,2,61,154,0,488,5.119864,classic_shard_9000_10000_per_fault.csv
9593,31272,3,True,1,0,22,0,138,0.528678,classic_shard_9000_10000_per_fault.csv
9594,31273,3,True,1,0,34,0,342,0.819336,classic_shard_9000_10000_per_fault.csv
9595,31276,4,True,1,0,19,0,105,0.46399,classic_shard_9000_10000_per_fault.csv
9596,31280,3,True,1,0,40,0,421,0.96239,classic_shard_9000_10000_per_fault.csv
9597,31281,3,True,1,0,3,0,6,0.074059,classic_shard_9000_10000_per_fault.csv
9598,31285,3,False,2,49,165,0,2814,5.019608,classic_shard_9000_10000_per_fault.csv
9599,31286,3,True,1,44,146,0,1119,4.491011,classic_shard_9000_10000_per_fault.csv
9600,31287,3,False,2,45,136,0,861,5.044552,classic_shard_9000_10000_per_fault.csv
9601,31289,3,False,2,49,163,0,2773,5.019718,classic_shard_9000_10000_per_fault.csv
9602,31292,3,False,2,47,162,0,2648,5.000769,classic_shard_9000_10000_per_fault.csv
9603,31294,3,True,1,0,10,0,32,0.241321,classic_shard_9000_10000_per_fault.csv
9604,31296,3,True,1,3,29,0,176,0.771846,classic_shard_9000_10000_per_fault.csv
9605,31297,3,True,1,0,10,0,35,0.241319,classic_shard_9000_10000_per_fault.csv
9606,31299,3,True,1,0,20,0,166,0.482908,classic_shard_9000_10000_per_fault.csv
9607,31300,3,True,1,0,44,0,986,1.047698,classic_shard_9000_10000_per_fault.csv
9608,31303,3,True,1,0,25,0,368,0.603166,classic_shard_9000_10000_per_fault.csv
9609,31309,4,False,2,60,147,0,795,5.004306,classic_shard_9000_10000_per_fault.csv
9610,31310,3,False,2,58,134,0,798,5.054681,classic_shard_9000_10000_per_fault.csv
9611,31312,4,False,2,20,86,0,1560,5.029205,classic_shard_9000_10000_per_fault.csv
9612,31317,3,True,1,0,6,0,12,0.295836,classic_shard_9000_10000_per_fault.csv
9613,31319,3,False,2,20,88,0,978,5.075582,classic_shard_9000_10000_per_fault.csv
9614,31326,4,False,2,32,90,0,299,5.046565,classic_shard_9000_10000_per_fault.csv
9615,31329,3,False,2,24,87,0,433,5.010645,classic_shard_9000_10000_per_fault.csv
9616,31330,3,False,2,22,131,0,2006,5.007182,classic_shard_9000_10000_per_fault.csv
9617,31330,4,False,2,35,146,0,2339,5.047162,classic_shard_9000_10000_per_fault.csv
9618,31332,3,False,2,23,113,0,1744,5.027468,classic_shard_9000_10000_per_fault.csv
9619,31332,4,False,2,44,168,0,2735,5.088899,classic_shard_9000_10000_per_fault.csv
9620,31334,3,True,1,0,6,0,15,0.148429,classic_shard_9000_10000_per_fault.csv
9621,31335,4,False,2,34,131,0,1712,5.012675,classic_shard_9000_10000_per_fault.csv
9622,31340,3,True,1,0,18,0,192,0.430653,classic_shard_9000_10000_per_fault.csv
9623,31341,3,True,1,0,3,0,6,0.073769,classic_shard_9000_10000_per_fault.csv
9624,31342,4,True,1,0,7,0,22,0.172865,classic_shard_9000_10000_per_fault.csv
9625,31343,3,False,2,60,146,0,769,5.073539,classic_shard_9000_10000_per_fault.csv
9626,31344,4,False,2,60,147,0,800,5.01418,classic_shard_9000_10000_per_fault.csv
9627,31345,4,False,2,61,153,0,547,5.127012,classic_shard_9000_10000_per_fault.csv
9628,31349,3,False,2,72,156,0,847,5.505272,classic_shard_9000_10000_per_fault.csv
9629,31352,4,False,2,58,156,0,2897,5.097783,classic_shard_9000_10000_per_fault.csv
9630,31354,3,True,1,0,6,0,16,0.148535,classic_shard_9000_10000_per_fault.csv
9631,31355,3,True,1,0,3,0,8,0.074263,classic_shard_9000_10000_per_fault.csv
