fault_index,circuit,bench,gate_id,stuck_at,fault_val,atalanta_backtracks,atalanta_backtracks_min,atalanta_backtracks_max,atalanta_time_s_max,ai_ok,ai_result_code,ai_backtracks,ai_recursive_calls,ai_time_s,ai_precheck_success,ai_has_reconv_pairs,ai_error,backtrack_reduction,backtrack_reduction_pct
1444,b17,data/bench/ITC99_all_numeric/b17.bench,14611,1,4,100001,100001,100001,56.217,True,1,0,6,0.176549,False,True,,100001,1.0
1445,b17,data/bench/ITC99_all_numeric/b17.bench,14616,1,4,100001,100001,100001,69.583,True,1,0,6,0.188406,False,True,,100001,1.0
1446,b17,data/bench/ITC99_all_numeric/b17.bench,14618,1,4,100001,100001,100001,69.767,True,1,0,6,0.180115,False,True,,100001,1.0
1447,b17,data/bench/ITC99_all_numeric/b17.bench,14619,0,3,100001,100001,100001,32.35,True,1,0,9,0.260651,False,True,,100001,1.0
1448,b17,data/bench/ITC99_all_numeric/b17.bench,14620,1,4,100001,100001,100001,69.65,True,1,0,3,0.082577,False,False,,100001,1.0
1449,b17,data/bench/ITC99_all_numeric/b17.bench,14625,1,4,100001,100001,100001,68.833,True,1,0,3,0.078261,False,True,,100001,1.0
1450,b17,data/bench/ITC99_all_numeric/b17.bench,14627,1,4,100001,100001,100001,69.133,True,1,0,9,0.358223,False,True,,100001,1.0
1451,b17,data/bench/ITC99_all_numeric/b17.bench,14629,1,4,100001,100001,100001,68.883,True,1,0,9,0.397384,False,True,,100001,1.0
1452,b17,data/bench/ITC99_all_numeric/b17.bench,14631,1,4,100001,100001,100001,69.05,True,1,0,12,0.340772,False,True,,100001,1.0
1453,b17,data/bench/ITC99_all_numeric/b17.bench,14633,1,4,100001,100001,100001,69.367,True,1,0,12,0.345043,False,True,,100001,1.0
1454,b17,data/bench/ITC99_all_numeric/b17.bench,14636,1,4,100001,100001,100001,68.1,True,1,0,12,0.345304,False,True,,100001,1.0
1455,b17,data/bench/ITC99_all_numeric/b17.bench,14646,1,4,100001,100001,100001,67.5,True,1,0,12,0.343136,False,True,,100001,1.0
1456,b17,data/bench/ITC99_all_numeric/b17.bench,14686,0,3,100001,100001,100001,40.6,True,1,0,2,0.153042,False,True,,100001,1.0
1457,b17,data/bench/ITC99_all_numeric/b17.bench,15087,1,4,100001,100001,100001,41.967,True,1,0,4,0.327279,False,True,,100001,1.0
1458,b17,data/bench/ITC99_all_numeric/b17.bench,15111,1,4,100001,100001,100001,40.017,True,1,0,5,0.229067,False,True,,100001,1.0
1459,b17,data/bench/ITC99_all_numeric/b17.bench,15112,1,4,100001,100001,100001,48.083,True,1,0,6,0.331574,False,True,,100001,1.0
1460,b17,data/bench/ITC99_all_numeric/b17.bench,15125,0,3,100001,100001,100001,41.4,True,1,0,11,0.32829,False,True,,100001,1.0
1461,b17,data/bench/ITC99_all_numeric/b17.bench,15125,1,4,100001,100001,100001,55.967,True,1,0,7,0.22623,False,True,,100001,1.0
1462,b17,data/bench/ITC99_all_numeric/b17.bench,15128,1,4,100001,100001,100001,47.533,True,1,0,7,0.222267,False,True,,100001,1.0
1463,b17,data/bench/ITC99_all_numeric/b17.bench,15130,0,3,100001,100001,100001,46.983,True,1,0,10,0.335562,False,True,,100001,1.0
1464,b17,data/bench/ITC99_all_numeric/b17.bench,15131,0,3,100001,100001,100001,45.217,True,1,0,8,0.409872,False,True,,100001,1.0
1465,b17,data/bench/ITC99_all_numeric/b17.bench,15196,1,4,100001,100001,100001,66.417,True,1,0,0,0.418196,True,True,,100001,1.0
1466,b17,data/bench/ITC99_all_numeric/b17.bench,15202,0,3,100001,100001,100001,32.867,True,1,0,3,0.328378,False,True,,100001,1.0
1467,b17,data/bench/ITC99_all_numeric/b17.bench,15204,1,4,100001,100001,100001,67.483,True,1,0,19,0.617894,False,True,,100001,1.0
1468,b17,data/bench/ITC99_all_numeric/b17.bench,15206,0,3,100001,100001,100001,30.75,True,1,0,14,0.550753,False,True,,100001,1.0
1469,b17,data/bench/ITC99_all_numeric/b17.bench,15207,1,4,100001,100001,100001,66.217,True,1,0,9,0.391496,False,True,,100001,1.0
1470,b17,data/bench/ITC99_all_numeric/b17.bench,15212,1,4,100001,100001,100001,66.5,True,1,0,5,0.198701,False,True,,100001,1.0
1471,b17,data/bench/ITC99_all_numeric/b17.bench,15214,1,4,100001,100001,100001,64.433,True,1,0,0,0.229908,True,True,,100001,1.0
1472,b17,data/bench/ITC99_all_numeric/b17.bench,15527,1,4,100001,100001,100001,45.6,True,1,0,3,0.081718,False,False,,100001,1.0
1473,b17,data/bench/ITC99_all_numeric/b17.bench,15597,1,4,100001,100001,100001,45.25,True,1,0,4,0.116617,False,True,,100001,1.0
1474,b17,data/bench/ITC99_all_numeric/b17.bench,15599,1,4,100001,100001,100001,44.333,True,1,0,4,0.11704,False,True,,100001,1.0
1475,b17,data/bench/ITC99_all_numeric/b17.bench,15603,1,4,100001,100001,100001,54.0,True,1,0,4,0.156686,False,True,,100001,1.0
1476,b17,data/bench/ITC99_all_numeric/b17.bench,15632,1,4,100001,100001,100001,75.2,True,1,0,4,0.12194,False,True,,100001,1.0
1477,b17,data/bench/ITC99_all_numeric/b17.bench,15633,0,3,100001,100001,100001,75.517,True,1,0,2,0.061883,False,True,,100001,1.0
1478,b17,data/bench/ITC99_all_numeric/b17.bench,15644,1,4,100001,100001,100001,79.933,True,1,0,3,0.078383,False,False,,100001,1.0
1479,b17,data/bench/ITC99_all_numeric/b17.bench,15645,0,3,100001,100001,100001,70.183,True,1,0,2,0.052035,False,False,,100001,1.0
1480,b17,data/bench/ITC99_all_numeric/b17.bench,16161,0,3,100001,100001,100001,42.317,True,1,0,11,0.434428,False,True,,100001,1.0
1481,b17,data/bench/ITC99_all_numeric/b17.bench,16184,1,4,100001,100001,100001,40.767,True,1,0,11,0.590444,False,True,,100001,1.0
1482,b17,data/bench/ITC99_all_numeric/b17.bench,16198,0,3,100001,100001,100001,51.933,True,1,0,11,0.491508,False,True,,100001,1.0
1483,b17,data/bench/ITC99_all_numeric/b17.bench,16204,0,3,100001,100001,100001,51.25,False,2,44,114,5.000086,False,True,AI mode exceeded its 5.000s total budget,99957,0.999560004399956
1484,b17,data/bench/ITC99_all_numeric/b17.bench,16228,0,3,100001,100001,100001,36.333,True,1,0,7,0.374,False,True,,100001,1.0
1485,b17,data/bench/ITC99_all_numeric/b17.bench,16233,1,4,100001,100001,100001,73.517,True,1,0,7,0.26182,False,True,,100001,1.0
1486,b17,data/bench/ITC99_all_numeric/b17.bench,16234,0,3,100001,100001,100001,73.267,False,2,0,145,5.000073,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1487,b17,data/bench/ITC99_all_numeric/b17.bench,16243,0,3,100001,100001,100001,50.883,True,1,0,9,0.398264,False,True,,100001,1.0
1488,b17,data/bench/ITC99_all_numeric/b17.bench,16248,1,4,100001,100001,100001,67.367,True,1,0,5,0.145591,False,True,,100001,1.0
1489,b17,data/bench/ITC99_all_numeric/b17.bench,16744,0,3,100001,100001,100001,63.933,True,1,0,9,0.363221,False,True,,100001,1.0
1490,b17,data/bench/ITC99_all_numeric/b17.bench,16745,1,4,100001,100001,100001,69.85,True,1,0,17,0.747105,False,True,,100001,1.0
1491,b17,data/bench/ITC99_all_numeric/b17.bench,16747,1,4,100001,100001,100001,55.283,True,1,0,17,0.589375,False,True,,100001,1.0
1492,b17,data/bench/ITC99_all_numeric/b17.bench,16756,1,4,100001,100001,100001,54.233,True,1,0,16,0.459483,False,True,,100001,1.0
1493,b17,data/bench/ITC99_all_numeric/b17.bench,16783,1,4,100001,100001,100001,33.733,True,1,0,18,0.798243,False,True,,100001,1.0
1494,b17,data/bench/ITC99_all_numeric/b17.bench,16868,1,4,100001,100001,100001,34.867,False,2,0,123,5.000118,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1495,b17,data/bench/ITC99_all_numeric/b17.bench,16871,0,3,100001,100001,100001,37.4,True,1,0,2,0.074331,False,True,,100001,1.0
1496,b17,data/bench/ITC99_all_numeric/b17.bench,16880,1,4,100001,100001,100001,49.133,True,1,0,6,0.204076,False,True,,100001,1.0
1497,b17,data/bench/ITC99_all_numeric/b17.bench,16895,1,4,100001,100001,100001,41.683,True,1,0,6,0.332319,False,True,,100001,1.0
1498,b17,data/bench/ITC99_all_numeric/b17.bench,16921,0,3,100001,100001,100001,71.383,True,1,0,2,0.225573,False,True,,100001,1.0
1499,b17,data/bench/ITC99_all_numeric/b17.bench,16922,1,4,100001,100001,100001,69.867,True,1,0,24,1.295131,False,True,,100001,1.0
1500,b17,data/bench/ITC99_all_numeric/b17.bench,17245,1,4,100001,100001,100001,62.25,True,1,0,26,1.200654,False,True,,100001,1.0
1501,b17,data/bench/ITC99_all_numeric/b17.bench,17278,0,3,100001,100001,100001,40.8,True,1,0,2,0.173876,False,True,,100001,1.0
1502,b17,data/bench/ITC99_all_numeric/b17.bench,17288,0,3,100001,100001,100001,34.183,True,1,0,2,0.186053,False,True,,100001,1.0
1503,b17,data/bench/ITC99_all_numeric/b17.bench,17340,0,3,100001,100001,100001,29.917,True,1,0,2,2.834142,False,True,,100001,1.0
1504,b17,data/bench/ITC99_all_numeric/b17.bench,17362,1,4,100001,100001,100001,42.6,True,1,0,25,1.525989,False,True,,100001,1.0
1505,b17,data/bench/ITC99_all_numeric/b17.bench,17367,1,4,100001,100001,100001,36.933,True,1,0,25,1.45863,False,True,,100001,1.0
1506,b17,data/bench/ITC99_all_numeric/b17.bench,17372,1,4,100001,100001,100001,43.417,True,1,0,25,1.133601,False,True,,100001,1.0
1507,b17,data/bench/ITC99_all_numeric/b17.bench,17402,0,3,100001,100001,100001,34.117,True,1,0,2,0.291318,False,True,,100001,1.0
1508,b17,data/bench/ITC99_all_numeric/b17.bench,17633,0,3,100001,100001,100001,60.533,True,1,0,2,0.244171,False,True,,100001,1.0
1509,b17,data/bench/ITC99_all_numeric/b17.bench,17674,1,4,100001,100001,100001,31.4,True,1,0,14,0.725658,False,True,,100001,1.0
1510,b17,data/bench/ITC99_all_numeric/b17.bench,17695,1,4,100001,100001,100001,37.167,True,1,0,14,0.765147,False,True,,100001,1.0
1511,b17,data/bench/ITC99_all_numeric/b17.bench,17696,1,4,100001,100001,100001,29.45,True,1,0,4,0.330558,False,True,,100001,1.0
1512,b17,data/bench/ITC99_all_numeric/b17.bench,17705,1,4,100001,100001,100001,47.483,True,1,0,4,0.391354,False,True,,100001,1.0
1513,b17,data/bench/ITC99_all_numeric/b17.bench,17733,1,4,100001,100001,100001,48.117,True,1,0,11,0.786576,False,True,,100001,1.0
1514,b17,data/bench/ITC99_all_numeric/b17.bench,18056,0,3,100001,100001,100001,59.8,True,1,0,2,0.067856,False,False,,100001,1.0
1515,b17,data/bench/ITC99_all_numeric/b17.bench,18084,0,3,100001,100001,100001,47.95,True,1,0,2,0.103609,False,False,,100001,1.0
1516,b17,data/bench/ITC99_all_numeric/b17.bench,18084,1,4,100001,100001,100001,51.45,True,1,0,3,0.146408,False,False,,100001,1.0
1517,b17,data/bench/ITC99_all_numeric/b17.bench,18089,0,3,100001,100001,100001,37.367,True,1,0,2,0.058636,False,False,,100001,1.0
1518,b17,data/bench/ITC99_all_numeric/b17.bench,18098,0,3,100001,100001,100001,32.433,True,1,0,2,0.060497,False,False,,100001,1.0
1519,b17,data/bench/ITC99_all_numeric/b17.bench,18119,0,3,100001,100001,100001,35.333,True,1,0,5,0.188842,False,True,,100001,1.0
1520,b17,data/bench/ITC99_all_numeric/b17.bench,18142,1,4,100001,100001,100001,46.783,True,1,0,6,0.24587,False,True,,100001,1.0
1521,b17,data/bench/ITC99_all_numeric/b17.bench,18150,1,4,100001,100001,100001,38.767,False,2,0,120,5.000069,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1522,b17,data/bench/ITC99_all_numeric/b17.bench,18151,1,4,100001,100001,100001,33.433,True,1,0,6,0.236028,False,True,,100001,1.0
1523,b17,data/bench/ITC99_all_numeric/b17.bench,18159,1,4,100001,100001,100001,38.35,True,1,0,6,0.298933,False,True,,100001,1.0
1524,b17,data/bench/ITC99_all_numeric/b17.bench,18162,1,4,100001,100001,100001,46.633,True,1,0,6,0.316682,False,True,,100001,1.0
1525,b17,data/bench/ITC99_all_numeric/b17.bench,18171,0,3,100001,100001,100001,48.317,True,1,0,6,0.235407,False,True,,100001,1.0
1526,b17,data/bench/ITC99_all_numeric/b17.bench,18174,0,3,100001,100001,100001,44.9,True,1,0,22,1.214985,False,True,,100001,1.0
1527,b17,data/bench/ITC99_all_numeric/b17.bench,18375,0,3,100001,100001,100001,65.233,True,1,0,2,0.065038,False,False,,100001,1.0
1528,b17,data/bench/ITC99_all_numeric/b17.bench,18375,1,4,100001,100001,100001,58.583,True,1,0,5,0.303931,False,False,,100001,1.0
1529,b17,data/bench/ITC99_all_numeric/b17.bench,18400,1,4,100001,100001,100001,50.35,False,2,0,100,5.00027,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1530,b17,data/bench/ITC99_all_numeric/b17.bench,18402,0,3,100001,100001,100001,49.333,True,1,0,2,0.174923,False,True,,100001,1.0
1531,b17,data/bench/ITC99_all_numeric/b17.bench,18402,1,4,100001,100001,100001,50.517,True,1,0,14,0.642461,False,True,,100001,1.0
1532,b17,data/bench/ITC99_all_numeric/b17.bench,18404,0,3,100001,100001,100001,48.483,True,1,0,14,0.503479,False,True,,100001,1.0
1533,b17,data/bench/ITC99_all_numeric/b17.bench,18404,1,4,100001,100001,100001,51.25,True,1,0,2,0.089341,False,True,,100001,1.0
1534,b17,data/bench/ITC99_all_numeric/b17.bench,18411,0,3,100001,100001,100001,37.667,True,1,0,3,0.080266,False,False,,100001,1.0
1535,b17,data/bench/ITC99_all_numeric/b17.bench,18411,1,4,100001,100001,100001,36.383,True,1,0,33,1.337342,False,False,,100001,1.0
1536,b17,data/bench/ITC99_all_numeric/b17.bench,18412,0,3,100001,100001,100001,45.25,True,1,0,8,0.315588,False,False,,100001,1.0
1537,b17,data/bench/ITC99_all_numeric/b17.bench,18412,1,4,100001,100001,100001,53.3,True,1,0,2,0.054001,False,False,,100001,1.0
1538,b17,data/bench/ITC99_all_numeric/b17.bench,18413,0,3,100001,100001,100001,43.117,True,1,0,9,0.37567,False,False,,100001,1.0
1539,b17,data/bench/ITC99_all_numeric/b17.bench,18414,0,3,100001,100001,100001,38.833,True,1,0,9,0.394907,False,False,,100001,1.0
1540,b17,data/bench/ITC99_all_numeric/b17.bench,18415,0,3,100001,100001,100001,38.717,True,1,0,9,0.386077,False,False,,100001,1.0
1541,b17,data/bench/ITC99_all_numeric/b17.bench,18417,1,4,100001,100001,100001,45.983,True,1,0,4,0.164517,False,False,,100001,1.0
1542,b17,data/bench/ITC99_all_numeric/b17.bench,18426,1,4,100001,100001,100001,35.533,True,1,0,3,0.095032,False,False,,100001,1.0
1543,b17,data/bench/ITC99_all_numeric/b17.bench,18431,1,4,100001,100001,100001,18.8,True,1,0,25,1.242996,False,True,,100001,1.0
1544,b17,data/bench/ITC99_all_numeric/b17.bench,18434,0,3,100001,100001,100001,28.45,True,1,0,4,0.155247,False,True,,100001,1.0
1545,b17,data/bench/ITC99_all_numeric/b17.bench,18460,1,4,100001,100001,100001,35.517,True,1,0,3,0.103951,False,False,,100001,1.0
1546,b17,data/bench/ITC99_all_numeric/b17.bench,18461,1,4,100001,100001,100001,30.65,True,1,0,4,0.177947,False,False,,100001,1.0
1547,b17,data/bench/ITC99_all_numeric/b17.bench,18479,0,3,100001,100001,100001,46.6,True,1,0,2,0.070236,False,False,,100001,1.0
1548,b17,data/bench/ITC99_all_numeric/b17.bench,18487,0,3,100001,100001,100001,37.417,True,1,0,5,0.442206,False,True,,100001,1.0
1549,b17,data/bench/ITC99_all_numeric/b17.bench,18494,0,3,100001,100001,100001,36.217,True,1,0,2,0.242038,False,True,,100001,1.0
1550,b17,data/bench/ITC99_all_numeric/b17.bench,18498,0,3,100001,100001,100001,45.667,True,1,0,3,0.281655,False,True,,100001,1.0
1551,b17,data/bench/ITC99_all_numeric/b17.bench,18499,1,4,100001,100001,100001,42.767,True,1,0,3,0.076123,False,False,,100001,1.0
1552,b17,data/bench/ITC99_all_numeric/b17.bench,18500,1,4,100001,100001,100001,41.1,True,1,0,33,1.627404,False,False,,100001,1.0
1553,b17,data/bench/ITC99_all_numeric/b17.bench,18503,1,4,100001,100001,100001,36.0,True,1,0,4,0.213714,False,False,,100001,1.0
1554,b17,data/bench/ITC99_all_numeric/b17.bench,18504,1,4,100001,100001,100001,43.95,True,1,0,26,1.254432,False,True,,100001,1.0
1555,b17,data/bench/ITC99_all_numeric/b17.bench,18694,1,4,100001,100001,100001,66.333,True,1,0,13,0.410511,False,True,,100001,1.0
1556,b17,data/bench/ITC99_all_numeric/b17.bench,18729,1,4,100001,100001,100001,50.517,True,1,0,14,0.637773,False,True,,100001,1.0
1557,b17,data/bench/ITC99_all_numeric/b17.bench,18731,0,3,100001,100001,100001,49.75,True,1,0,12,0.678863,False,True,,100001,1.0
1558,b17,data/bench/ITC99_all_numeric/b17.bench,18731,1,4,100001,100001,100001,52.267,True,1,0,4,0.220967,False,True,,100001,1.0
1559,b17,data/bench/ITC99_all_numeric/b17.bench,18733,0,3,100001,100001,100001,49.0,True,1,0,2,0.055494,False,True,,100001,1.0
1560,b17,data/bench/ITC99_all_numeric/b17.bench,18733,1,4,100001,100001,100001,51.4,True,1,0,4,0.129657,False,True,,100001,1.0
1561,b17,data/bench/ITC99_all_numeric/b17.bench,18735,1,4,100001,100001,100001,51.233,True,1,0,14,0.604623,False,True,,100001,1.0
1562,b17,data/bench/ITC99_all_numeric/b17.bench,18737,1,4,100001,100001,100001,50.1,False,2,0,106,5.000525,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1563,b17,data/bench/ITC99_all_numeric/b17.bench,18739,0,3,100001,100001,100001,48.0,True,1,0,3,0.32678,False,True,,100001,1.0
1564,b17,data/bench/ITC99_all_numeric/b17.bench,18739,1,4,100001,100001,100001,51.567,True,1,0,14,0.797794,False,True,,100001,1.0
1565,b17,data/bench/ITC99_all_numeric/b17.bench,18741,1,4,100001,100001,100001,49.767,True,1,0,14,0.708066,False,True,,100001,1.0
1566,b17,data/bench/ITC99_all_numeric/b17.bench,18743,0,3,100001,100001,100001,50.067,True,1,0,3,0.3028,False,True,,100001,1.0
1567,b17,data/bench/ITC99_all_numeric/b17.bench,18743,1,4,100001,100001,100001,51.283,False,2,0,38,5.000134,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
1568,b17,data/bench/ITC99_all_numeric/b17.bench,18756,0,3,100001,100001,100001,38.05,True,1,0,2,0.143893,False,True,,100001,1.0
1569,b17,data/bench/ITC99_all_numeric/b17.bench,18756,1,4,100001,100001,100001,36.183,True,1,0,14,0.698441,False,True,,100001,1.0
1570,b17,data/bench/ITC99_all_numeric/b17.bench,18757,0,3,100001,100001,100001,46.55,True,1,0,3,0.17463,False,True,,100001,1.0
1571,b17,data/bench/ITC99_all_numeric/b17.bench,18758,0,3,100001,100001,100001,42.967,True,1,0,12,0.530826,False,True,,100001,1.0
1572,b17,data/bench/ITC99_all_numeric/b17.bench,18759,0,3,100001,100001,100001,38.8,True,1,0,2,0.053406,False,False,,100001,1.0
1573,b17,data/bench/ITC99_all_numeric/b17.bench,18760,0,3,100001,100001,100001,37.483,True,1,0,2,0.125352,False,True,,100001,1.0
1574,b17,data/bench/ITC99_all_numeric/b17.bench,18766,0,3,100001,100001,100001,37.183,True,1,0,3,0.294322,False,True,,100001,1.0
1575,b17,data/bench/ITC99_all_numeric/b17.bench,18766,1,4,100001,100001,100001,35.4,True,1,0,14,0.746895,False,True,,100001,1.0
1576,b17,data/bench/ITC99_all_numeric/b17.bench,18767,0,3,100001,100001,100001,46.7,True,1,0,3,0.268246,False,True,,100001,1.0
1577,b17,data/bench/ITC99_all_numeric/b17.bench,18767,1,4,100001,100001,100001,53.933,True,1,0,14,0.679468,False,True,,100001,1.0
1578,b17,data/bench/ITC99_all_numeric/b17.bench,18768,0,3,100001,100001,100001,42.6,True,1,0,2,0.123671,False,True,,100001,1.0
1579,b17,data/bench/ITC99_all_numeric/b17.bench,18769,0,3,100001,100001,100001,46.1,True,1,0,3,0.253222,False,True,,100001,1.0
1580,b17,data/bench/ITC99_all_numeric/b17.bench,18770,0,3,100001,100001,100001,67.333,True,1,0,3,0.264244,False,True,,100001,1.0
1581,b17,data/bench/ITC99_all_numeric/b17.bench,18776,0,3,100001,100001,100001,50.783,True,1,0,3,0.242449,False,True,,100001,1.0
1582,b17,data/bench/ITC99_all_numeric/b17.bench,18776,1,4,100001,100001,100001,47.5,True,1,0,14,0.68892,False,True,,100001,1.0
1583,b17,data/bench/ITC99_all_numeric/b17.bench,18777,0,3,100001,100001,100001,58.15,True,1,0,2,0.117701,False,True,,100001,1.0
1584,b17,data/bench/ITC99_all_numeric/b17.bench,18777,1,4,100001,100001,100001,65.017,True,1,0,14,0.70707,False,True,,100001,1.0
1585,b17,data/bench/ITC99_all_numeric/b17.bench,18778,0,3,100001,100001,100001,59.067,True,1,0,3,0.256249,False,True,,100001,1.0
1586,b17,data/bench/ITC99_all_numeric/b17.bench,18779,0,3,100001,100001,100001,52.883,True,1,0,3,0.276399,False,True,,100001,1.0
1587,b17,data/bench/ITC99_all_numeric/b17.bench,18780,0,3,100001,100001,100001,47.317,True,1,0,2,0.199783,False,True,,100001,1.0
1588,b17,data/bench/ITC99_all_numeric/b17.bench,18782,1,4,100001,100001,100001,47.867,True,1,0,14,0.737687,False,True,,100001,1.0
1589,b17,data/bench/ITC99_all_numeric/b17.bench,18789,0,3,100001,100001,100001,36.883,True,1,0,2,0.097627,False,True,,100001,1.0
1590,b17,data/bench/ITC99_all_numeric/b17.bench,18789,1,4,100001,100001,100001,47.983,True,1,0,14,0.691545,False,True,,100001,1.0
1591,b17,data/bench/ITC99_all_numeric/b17.bench,18790,0,3,100001,100001,100001,57.583,True,1,0,3,0.305017,False,True,,100001,1.0
1592,b17,data/bench/ITC99_all_numeric/b17.bench,18790,1,4,100001,100001,100001,53.9,True,1,0,14,0.727546,False,True,,100001,1.0
1593,b17,data/bench/ITC99_all_numeric/b17.bench,18791,0,3,100001,100001,100001,55.783,True,1,0,3,0.348256,False,True,,100001,1.0
1594,b17,data/bench/ITC99_all_numeric/b17.bench,18791,1,4,100001,100001,100001,61.85,True,1,0,14,0.649552,False,True,,100001,1.0
1595,b17,data/bench/ITC99_all_numeric/b17.bench,18792,0,3,100001,100001,100001,48.2,True,1,0,2,0.095666,False,True,,100001,1.0
1596,b17,data/bench/ITC99_all_numeric/b17.bench,18792,1,4,100001,100001,100001,59.517,True,1,0,14,0.768614,False,True,,100001,1.0
1597,b17,data/bench/ITC99_all_numeric/b17.bench,18793,0,3,100001,100001,100001,49.85,True,1,0,3,0.29158,False,True,,100001,1.0
