fault_index,gate_id,fault_val,ok,attempts_used,precheck_success,precheck_attempts,precheck_pi_assignments,ai_precheck_solve_time_s,ai_precheck_sim_time_s,ai_hint_solve_time_s,ai_podem_search_time_s,ai_result_code,search_backtracks_diagnostic,classic_ok,classic_result_code,classic_backtracks,classic_recursive_calls,ai_less_backtracks,ai_error,time_s,classic_time_s
182,92,3,True,0,False,0,0,0.0,0.0,0.0,0.0569,1,0,True,1,0,3,,,0.0569,0.0569
183,92,4,True,0,False,0,0,0.0,0.0,0.0,0.0567,1,0,True,1,0,3,,,0.0567,0.0567
184,93,3,True,0,False,0,0,0.0,0.0,0.0,0.0558,1,0,True,1,0,3,,,0.0558,0.0558
185,93,4,True,0,False,0,0,0.0,0.0,0.0,0.0564,1,0,True,1,0,3,,,0.0564,0.0564
186,94,3,True,0,False,0,0,0.0,0.0,0.0,0.0574,1,0,True,1,0,3,,,0.0574,0.0574
187,94,4,True,0,False,0,0,0.0,0.0,0.0,0.0569,1,0,True,1,0,3,,,0.0569,0.0569
188,95,3,True,0,False,0,0,0.0,0.0,0.0,0.0583,1,0,True,1,0,3,,,0.0583,0.0583
189,95,4,True,0,False,0,0,0.0,0.0,0.0,0.0565,1,0,True,1,0,3,,,0.0565,0.0565
190,96,3,True,0,False,0,0,0.0,0.0,0.0,0.057,1,0,True,1,0,3,,,0.057,0.057
191,96,4,True,0,False,0,0,0.0,0.0,0.0,0.0562,1,0,True,1,0,3,,,0.0562,0.0562
192,97,3,True,0,False,0,0,0.0,0.0,0.0,0.0571,1,0,True,1,0,3,,,0.0571,0.0571
193,97,4,True,0,False,0,0,0.0,0.0,0.0,0.056,1,0,True,1,0,3,,,0.056,0.056
194,98,3,True,0,False,0,0,0.0,0.0,0.0,0.056,1,0,True,1,0,3,,,0.056,0.056
195,98,4,True,0,False,0,0,0.0,0.0,0.0,0.0566,1,0,True,1,0,3,,,0.0566,0.0566
196,99,3,True,0,False,0,0,0.0,0.0,0.0,0.0572,1,0,True,1,0,3,,,0.0572,0.0572
197,99,4,True,0,False,0,0,0.0,0.0,0.0,0.0695,1,0,True,1,0,3,,,0.0695,0.0695
198,100,3,True,0,False,0,0,0.0,0.0,0.0,0.0577,1,0,True,1,0,3,,,0.0577,0.0577
199,100,4,True,0,False,0,0,0.0,0.0,0.0,0.0584,1,0,True,1,0,3,,,0.0584,0.0584
200,101,3,True,0,False,0,0,0.0,0.0,0.0,0.0597,1,0,True,1,0,3,,,0.0597,0.0597
201,101,4,True,0,False,0,0,0.0,0.0,0.0,0.056,1,0,True,1,0,3,,,0.056,0.056
202,102,3,True,0,False,0,0,0.0,0.0,0.0,0.059,1,0,True,1,0,3,,,0.059,0.059
203,102,4,True,0,False,0,0,0.0,0.0,0.0,0.0557,1,0,True,1,0,3,,,0.0557,0.0557
204,103,3,True,0,False,0,0,0.0,0.0,0.0,0.0563,1,0,True,1,0,3,,,0.0563,0.0563
205,103,4,True,0,False,0,0,0.0,0.0,0.0,0.0574,1,0,True,1,0,3,,,0.0574,0.0574
206,104,3,True,0,False,0,0,0.0,0.0,0.0,0.0569,1,0,True,1,0,3,,,0.0569,0.0569
207,104,4,True,0,False,0,0,0.0,0.0,0.0,0.0572,1,0,True,1,0,3,,,0.0572,0.0572
208,105,3,True,0,False,0,0,0.0,0.0,0.0,0.0573,1,0,True,1,0,3,,,0.0573,0.0573
209,105,4,True,0,False,0,0,0.0,0.0,0.0,0.0576,1,0,True,1,0,3,,,0.0576,0.0576
210,106,3,True,0,False,0,0,0.0,0.0,0.0,0.0565,1,0,True,1,0,3,,,0.0565,0.0565
211,106,4,True,0,False,0,0,0.0,0.0,0.0,0.0563,1,0,True,1,0,3,,,0.0563,0.0563
212,107,3,True,0,False,0,0,0.0,0.0,0.0,0.0563,1,0,True,1,0,3,,,0.0563,0.0563
213,107,4,True,0,False,0,0,0.0,0.0,0.0,0.0563,1,0,True,1,0,3,,,0.0563,0.0563
214,108,3,True,0,False,0,0,0.0,0.0,0.0,0.0602,1,0,True,1,0,3,,,0.0602,0.0602
215,108,4,True,0,False,0,0,0.0,0.0,0.0,0.0566,1,0,True,1,0,3,,,0.0566,0.0566
216,109,3,True,0,False,0,0,0.0,0.0,0.0,0.056,1,0,True,1,0,3,,,0.056,0.056
217,109,4,True,0,False,0,0,0.0,0.0,0.0,0.0583,1,0,True,1,0,3,,,0.0583,0.0583
218,110,3,True,0,False,0,0,0.0,0.0,0.0,0.0569,1,0,True,1,0,3,,,0.0569,0.0569
219,110,4,True,0,False,0,0,0.0,0.0,0.0,0.0572,1,0,True,1,0,3,,,0.0572,0.0572
220,111,3,True,0,False,0,0,0.0,0.0,0.0,0.0551,1,0,True,1,0,3,,,0.0551,0.0551
221,111,4,True,0,False,0,0,0.0,0.0,0.0,0.0531,1,0,True,1,0,3,,,0.0531,0.0531
222,112,3,True,0,False,0,0,0.0,0.0,0.0,0.0555,1,0,True,1,0,3,,,0.0555,0.0555
223,112,4,True,0,False,0,0,0.0,0.0,0.0,0.0554,1,0,True,1,0,3,,,0.0554,0.0554
224,113,3,True,0,False,0,0,0.0,0.0,0.0,0.0562,1,0,True,1,0,3,,,0.0562,0.0562
225,113,4,True,0,False,0,0,0.0,0.0,0.0,0.0575,1,0,True,1,0,3,,,0.0575,0.0575
226,114,3,True,0,False,0,0,0.0,0.0,0.0,0.0575,1,0,True,1,0,3,,,0.0575,0.0575
227,114,4,True,0,False,0,0,0.0,0.0,0.0,0.0556,1,0,True,1,0,3,,,0.0556,0.0556
