fault_index,bench,source_fault_index,gate_id,fault_val,stuck_at,status,elapsed_s,return_code
490985,data/bench/ITC99_all_numeric/b19.bench,140911,70456,4,1,completed,0.394715,0
602125,data/bench/ITC99_all_numeric/b19.bench,252051,126026,4,1,completed,0.457617,0
589366,data/bench/ITC99_all_numeric/b19.bench,239292,119647,3,0,completed,0.42479,0
691327,data/bench/ITC99_all_numeric/b19.bench,341253,170627,4,1,completed,0.581052,0
365916,data/bench/ITC99_all_numeric/b19.bench,15842,7922,3,0,completed,0.439558,0
518973,data/bench/ITC99_all_numeric/b19.bench,168899,84450,4,1,completed,0.441977,0
721294,data/bench/ITC99_all_numeric/b19.bench,371220,185611,3,0,completed,0.818135,0
651134,data/bench/ITC99_all_numeric/b19.bench,301060,150531,3,0,completed,0.514073,0
463454,data/bench/ITC99_all_numeric/b19.bench,113380,56691,3,0,completed,0.588268,0
755860,data/bench/ITC99_all_numeric/b19.bench,405786,202894,3,0,completed,0.773546,0
662338,data/bench/ITC99_all_numeric/b19.bench,312264,156133,3,0,completed,0.512937,0
531931,data/bench/ITC99_all_numeric/b19.bench,181857,90929,4,1,completed,0.570142,0
642461,data/bench/ITC99_all_numeric/b19.bench,292387,146194,4,1,completed,0.51551,0
664926,data/bench/ITC99_all_numeric/b19.bench,314852,157427,3,0,completed,0.35823,0
760897,data/bench/ITC99_all_numeric/b19.bench,410823,205412,4,1,completed,0.514342,0
648541,data/bench/ITC99_all_numeric/b19.bench,298467,149234,4,1,completed,0.515508,0
379609,data/bench/ITC99_all_numeric/b19.bench,29535,14768,4,1,completed,0.547234,0
772044,data/bench/ITC99_all_numeric/b19.bench,421970,210986,3,0,completed,0.546762,0
454972,data/bench/ITC99_all_numeric/b19.bench,104898,52450,3,0,completed,0.546572,0
571289,data/bench/ITC99_all_numeric/b19.bench,221215,110608,4,1,completed,0.619437,0
575776,data/bench/ITC99_all_numeric/b19.bench,225702,112852,3,0,completed,0.393939,0
796342,data/bench/ITC99_all_numeric/b19.bench,446268,223135,3,0,completed,0.391885,0
453793,data/bench/ITC99_all_numeric/b19.bench,103719,51860,4,1,completed,0.619224,0
401328,data/bench/ITC99_all_numeric/b19.bench,51254,25628,3,0,completed,0.547477,0
680740,data/bench/ITC99_all_numeric/b19.bench,330666,165334,3,0,completed,0.481675,0
687236,data/bench/ITC99_all_numeric/b19.bench,337162,168582,3,0,completed,0.483891,0
688119,data/bench/ITC99_all_numeric/b19.bench,338045,169023,4,1,completed,0.553839,0
367362,data/bench/ITC99_all_numeric/b19.bench,17288,8645,3,0,completed,0.365856,0
377196,data/bench/ITC99_all_numeric/b19.bench,27122,13562,3,0,completed,0.365662,0
636043,data/bench/ITC99_all_numeric/b19.bench,285969,142985,4,1,completed,0.617464,0
490432,data/bench/ITC99_all_numeric/b19.bench,140358,70180,3,0,completed,0.366937,0
658012,data/bench/ITC99_all_numeric/b19.bench,307938,153970,3,0,completed,0.616771,0
676748,data/bench/ITC99_all_numeric/b19.bench,326674,163338,3,0,completed,0.704021,0
709819,data/bench/ITC99_all_numeric/b19.bench,359745,179873,4,1,completed,0.51436,0
745674,data/bench/ITC99_all_numeric/b19.bench,395600,197801,3,0,completed,0.808407,0
634968,data/bench/ITC99_all_numeric/b19.bench,284894,142448,3,0,completed,0.601323,0
530396,data/bench/ITC99_all_numeric/b19.bench,180322,90162,3,0,completed,0.368471,0
706727,data/bench/ITC99_all_numeric/b19.bench,356653,178327,4,1,completed,0.528722,0
441672,data/bench/ITC99_all_numeric/b19.bench,91598,45800,3,0,completed,0.531116,0
354142,data/bench/ITC99_all_numeric/b19.bench,4068,2035,3,0,completed,0.368481,0
696273,data/bench/ITC99_all_numeric/b19.bench,346199,173100,4,1,completed,0.60283,0
394018,data/bench/ITC99_all_numeric/b19.bench,43944,21973,3,0,completed,0.602537,0
472570,data/bench/ITC99_all_numeric/b19.bench,122496,61249,3,0,completed,0.503076,0
375073,data/bench/ITC99_all_numeric/b19.bench,24999,12500,4,1,completed,0.306266,0
771404,data/bench/ITC99_all_numeric/b19.bench,421330,210666,3,0,completed,0.666383,0
446035,data/bench/ITC99_all_numeric/b19.bench,95961,47981,4,1,completed,0.417501,0
750401,data/bench/ITC99_all_numeric/b19.bench,400327,200164,4,1,completed,0.503939,0
478078,data/bench/ITC99_all_numeric/b19.bench,128004,64003,3,0,completed,0.502978,0
605564,data/bench/ITC99_all_numeric/b19.bench,255490,127746,3,0,completed,0.417371,0
364144,data/bench/ITC99_all_numeric/b19.bench,14070,7036,3,0,completed,0.598098,0
774045,data/bench/ITC99_all_numeric/b19.bench,423971,211986,4,1,completed,0.550057,0
649042,data/bench/ITC99_all_numeric/b19.bench,298968,149485,3,0,completed,0.506931,0
793212,data/bench/ITC99_all_numeric/b19.bench,443138,221570,3,0,completed,0.268445,0
495564,data/bench/ITC99_all_numeric/b19.bench,145490,72746,3,0,completed,0.51814,0
407605,data/bench/ITC99_all_numeric/b19.bench,57531,28766,4,1,completed,0.432952,0
687693,data/bench/ITC99_all_numeric/b19.bench,337619,168810,4,1,completed,0.432474,0
641071,data/bench/ITC99_all_numeric/b19.bench,290997,145499,4,1,completed,0.350532,0
609202,data/bench/ITC99_all_numeric/b19.bench,259128,129565,3,0,completed,0.531436,0
761577,data/bench/ITC99_all_numeric/b19.bench,411503,205752,4,1,completed,0.531685,0
560699,data/bench/ITC99_all_numeric/b19.bench,210625,105313,4,1,completed,0.351458,0
703113,data/bench/ITC99_all_numeric/b19.bench,353039,176520,4,1,completed,0.350959,0
654006,data/bench/ITC99_all_numeric/b19.bench,303932,151967,3,0,completed,0.598967,0
430069,data/bench/ITC99_all_numeric/b19.bench,79995,39998,4,1,completed,0.33299,0
417331,data/bench/ITC99_all_numeric/b19.bench,67257,33629,4,1,completed,0.599893,0
463357,data/bench/ITC99_all_numeric/b19.bench,113283,56642,4,1,completed,0.332145,0
364241,data/bench/ITC99_all_numeric/b19.bench,14167,7084,4,1,completed,0.562275,0
511683,data/bench/ITC99_all_numeric/b19.bench,161609,80805,4,1,completed,0.368141,0
652900,data/bench/ITC99_all_numeric/b19.bench,302826,151414,3,0,completed,0.368729,0
559036,data/bench/ITC99_all_numeric/b19.bench,208962,104482,3,0,completed,0.411652,0
670661,data/bench/ITC99_all_numeric/b19.bench,320587,160294,4,1,completed,0.411506,0
749998,data/bench/ITC99_all_numeric/b19.bench,399924,199963,3,0,completed,0.311813,0
531986,data/bench/ITC99_all_numeric/b19.bench,181912,90957,3,0,completed,0.4885,0
589648,data/bench/ITC99_all_numeric/b19.bench,239574,119788,3,0,completed,0.469548,0
532919,data/bench/ITC99_all_numeric/b19.bench,182845,91423,4,1,completed,0.469919,0
582680,data/bench/ITC99_all_numeric/b19.bench,232606,116304,3,0,completed,0.470209,0
741016,data/bench/ITC99_all_numeric/b19.bench,390942,195472,3,0,completed,0.481584,0
626193,data/bench/ITC99_all_numeric/b19.bench,276119,138060,4,1,completed,0.469367,0
631172,data/bench/ITC99_all_numeric/b19.bench,281098,140550,3,0,completed,0.549093,0
708013,data/bench/ITC99_all_numeric/b19.bench,357939,178970,4,1,completed,0.569886,0
783512,data/bench/ITC99_all_numeric/b19.bench,433438,216720,3,0,completed,0.549083,0
519448,data/bench/ITC99_all_numeric/b19.bench,169374,84688,3,0,completed,0.708476,0
610027,data/bench/ITC99_all_numeric/b19.bench,259953,129977,4,1,completed,0.550076,0
739562,data/bench/ITC99_all_numeric/b19.bench,389488,194745,3,0,completed,0.351739,0
588673,data/bench/ITC99_all_numeric/b19.bench,238599,119300,4,1,completed,0.397061,0
753952,data/bench/ITC99_all_numeric/b19.bench,403878,201940,3,0,completed,0.549365,0
632918,data/bench/ITC99_all_numeric/b19.bench,282844,141423,3,0,completed,0.39696,0
639435,data/bench/ITC99_all_numeric/b19.bench,289361,144681,4,1,completed,0.610074,0
600271,data/bench/ITC99_all_numeric/b19.bench,250197,125099,4,1,completed,0.710259,0
650164,data/bench/ITC99_all_numeric/b19.bench,300090,150046,3,0,completed,0.397094,0
599854,data/bench/ITC99_all_numeric/b19.bench,249780,124891,3,0,completed,0.444207,0
621314,data/bench/ITC99_all_numeric/b19.bench,271240,135621,3,0,completed,0.29815,0
402984,data/bench/ITC99_all_numeric/b19.bench,52910,26456,3,0,completed,0.556424,0
667396,data/bench/ITC99_all_numeric/b19.bench,317322,158662,3,0,completed,0.511635,0
430957,data/bench/ITC99_all_numeric/b19.bench,80883,40442,4,1,completed,0.304599,0
422350,data/bench/ITC99_all_numeric/b19.bench,72276,36139,3,0,completed,0.526631,0
448086,data/bench/ITC99_all_numeric/b19.bench,98012,49007,3,0,completed,0.501611,0
686907,data/bench/ITC99_all_numeric/b19.bench,336833,168417,4,1,completed,0.660012,0
579157,data/bench/ITC99_all_numeric/b19.bench,229083,114542,4,1,completed,0.502717,0
417020,data/bench/ITC99_all_numeric/b19.bench,66946,33474,3,0,completed,0.217454,0
650182,data/bench/ITC99_all_numeric/b19.bench,300108,150055,3,0,completed,0.395462,0
394283,data/bench/ITC99_all_numeric/b19.bench,44209,22105,4,1,completed,0.536148,0
434304,data/bench/ITC99_all_numeric/b19.bench,84230,42116,3,0,completed,0.452133,0
623937,data/bench/ITC99_all_numeric/b19.bench,273863,136932,4,1,completed,0.603651,0
745176,data/bench/ITC99_all_numeric/b19.bench,395102,197552,3,0,completed,0.455277,0
442579,data/bench/ITC99_all_numeric/b19.bench,92505,46253,4,1,completed,0.304214,0
464010,data/bench/ITC99_all_numeric/b19.bench,113936,56969,3,0,completed,0.304353,0
652152,data/bench/ITC99_all_numeric/b19.bench,302078,151040,3,0,completed,0.453447,0
509938,data/bench/ITC99_all_numeric/b19.bench,159864,79933,3,0,completed,0.395089,0
691165,data/bench/ITC99_all_numeric/b19.bench,341091,170546,4,1,completed,0.460436,0
601226,data/bench/ITC99_all_numeric/b19.bench,251152,125577,3,0,completed,0.554882,0
497332,data/bench/ITC99_all_numeric/b19.bench,147258,73630,3,0,completed,0.395095,0
497791,data/bench/ITC99_all_numeric/b19.bench,147717,73859,4,1,completed,0.671554,0
577532,data/bench/ITC99_all_numeric/b19.bench,227458,113730,3,0,completed,0.829009,0
505657,data/bench/ITC99_all_numeric/b19.bench,155583,77792,4,1,completed,0.787143,0
367021,data/bench/ITC99_all_numeric/b19.bench,16947,8474,4,1,completed,0.853291,0
517897,data/bench/ITC99_all_numeric/b19.bench,167823,83912,4,1,completed,0.789342,0
653322,data/bench/ITC99_all_numeric/b19.bench,303248,151625,3,0,completed,0.332649,0
731229,data/bench/ITC99_all_numeric/b19.bench,381155,190578,4,1,completed,0.332196,0
350335,data/bench/ITC99_all_numeric/b19.bench,261,131,4,1,completed,0.408743,0
619698,data/bench/ITC99_all_numeric/b19.bench,269624,134813,3,0,completed,0.409187,0
736523,data/bench/ITC99_all_numeric/b19.bench,386449,193225,4,1,completed,0.867594,0
667716,data/bench/ITC99_all_numeric/b19.bench,317642,158822,3,0,completed,0.471379,0
461451,data/bench/ITC99_all_numeric/b19.bench,111377,55689,4,1,completed,0.470219,0
369112,data/bench/ITC99_all_numeric/b19.bench,19038,9520,3,0,completed,0.609099,0
588546,data/bench/ITC99_all_numeric/b19.bench,238472,119237,3,0,completed,0.355678,0
630307,data/bench/ITC99_all_numeric/b19.bench,280233,140117,4,1,completed,0.59028,0
435015,data/bench/ITC99_all_numeric/b19.bench,84941,42471,4,1,completed,0.472205,0
454857,data/bench/ITC99_all_numeric/b19.bench,104783,52392,4,1,completed,0.546385,0
665425,data/bench/ITC99_all_numeric/b19.bench,315351,157676,4,1,completed,0.638863,0
601011,data/bench/ITC99_all_numeric/b19.bench,250937,125469,4,1,completed,0.511918,0
562930,data/bench/ITC99_all_numeric/b19.bench,212856,106429,3,0,completed,0.523568,0
527774,data/bench/ITC99_all_numeric/b19.bench,177700,88851,3,0,completed,0.777954,0
660705,data/bench/ITC99_all_numeric/b19.bench,310631,155316,4,1,completed,0.619628,0
512016,data/bench/ITC99_all_numeric/b19.bench,161942,80972,3,0,completed,0.618999,0
590633,data/bench/ITC99_all_numeric/b19.bench,240559,120280,4,1,completed,0.481139,0
446772,data/bench/ITC99_all_numeric/b19.bench,96698,48350,3,0,completed,0.345268,0
809995,data/bench/ITC99_all_numeric/b19.bench,459921,229961,4,1,completed,0.564488,0
464883,data/bench/ITC99_all_numeric/b19.bench,114809,57405,4,1,completed,0.343607,0
734835,data/bench/ITC99_all_numeric/b19.bench,384761,192381,4,1,completed,0.556531,0
520952,data/bench/ITC99_all_numeric/b19.bench,170878,85440,3,0,completed,0.62111,0
353206,data/bench/ITC99_all_numeric/b19.bench,3132,1567,3,0,completed,0.474662,0
710452,data/bench/ITC99_all_numeric/b19.bench,360378,180190,3,0,completed,0.513791,0
511889,data/bench/ITC99_all_numeric/b19.bench,161815,80908,4,1,completed,0.347339,0
476386,data/bench/ITC99_all_numeric/b19.bench,126312,63157,3,0,completed,0.715119,0
697671,data/bench/ITC99_all_numeric/b19.bench,347597,173799,4,1,completed,0.515174,0
527896,data/bench/ITC99_all_numeric/b19.bench,177822,88912,3,0,completed,0.791304,0
720860,data/bench/ITC99_all_numeric/b19.bench,370786,185394,3,0,completed,0.370958,0
775597,data/bench/ITC99_all_numeric/b19.bench,425523,212762,4,1,completed,0.565965,0
695950,data/bench/ITC99_all_numeric/b19.bench,345876,172939,3,0,completed,0.350998,0
657895,data/bench/ITC99_all_numeric/b19.bench,307821,153911,4,1,completed,0.723131,0
439219,data/bench/ITC99_all_numeric/b19.bench,89145,44573,4,1,completed,0.447459,0
739154,data/bench/ITC99_all_numeric/b19.bench,389080,194541,3,0,completed,0.417212,0
541502,data/bench/ITC99_all_numeric/b19.bench,191428,95715,3,0,completed,0.610868,0
480652,data/bench/ITC99_all_numeric/b19.bench,130578,65290,3,0,completed,0.548308,0
475813,data/bench/ITC99_all_numeric/b19.bench,125739,62870,4,1,completed,0.705007,0
459511,data/bench/ITC99_all_numeric/b19.bench,109437,54719,4,1,completed,0.679843,0
496316,data/bench/ITC99_all_numeric/b19.bench,146242,73122,3,0,completed,0.764926,0
645037,data/bench/ITC99_all_numeric/b19.bench,294963,147482,4,1,completed,0.764783,0
802446,data/bench/ITC99_all_numeric/b19.bench,452372,226187,3,0,completed,0.715705,0
493638,data/bench/ITC99_all_numeric/b19.bench,143564,71783,3,0,completed,0.766907,0
762836,data/bench/ITC99_all_numeric/b19.bench,412762,206382,3,0,completed,0.64993,0
798129,data/bench/ITC99_all_numeric/b19.bench,448055,224028,4,1,completed,0.86025,0
763610,data/bench/ITC99_all_numeric/b19.bench,413536,206769,3,0,completed,0.715302,0
791635,data/bench/ITC99_all_numeric/b19.bench,441561,220781,4,1,completed,0.885999,0
672730,data/bench/ITC99_all_numeric/b19.bench,322656,161329,3,0,completed,0.771283,0
363164,data/bench/ITC99_all_numeric/b19.bench,13090,6546,3,0,completed,0.886263,0
677024,data/bench/ITC99_all_numeric/b19.bench,326950,163476,3,0,completed,0.934452,0
610697,data/bench/ITC99_all_numeric/b19.bench,260623,130312,4,1,completed,0.830076,0
597841,data/bench/ITC99_all_numeric/b19.bench,247767,123884,4,1,completed,0.452971,0
722323,data/bench/ITC99_all_numeric/b19.bench,372249,186125,4,1,completed,0.738549,0
674482,data/bench/ITC99_all_numeric/b19.bench,324408,162205,3,0,completed,0.839121,0
411584,data/bench/ITC99_all_numeric/b19.bench,61510,30756,3,0,completed,1.063075,0
488251,data/bench/ITC99_all_numeric/b19.bench,138177,69089,4,1,completed,0.47377,0
750761,data/bench/ITC99_all_numeric/b19.bench,400687,200344,4,1,completed,0.682034,0
485940,data/bench/ITC99_all_numeric/b19.bench,135866,67934,3,0,completed,0.416058,0
515896,data/bench/ITC99_all_numeric/b19.bench,165822,82912,3,0,completed,0.59706,0
427687,data/bench/ITC99_all_numeric/b19.bench,77613,38807,4,1,completed,0.719815,0
524531,data/bench/ITC99_all_numeric/b19.bench,174457,87229,4,1,completed,0.720894,0
783017,data/bench/ITC99_all_numeric/b19.bench,432943,216472,4,1,completed,0.950498,0
409459,data/bench/ITC99_all_numeric/b19.bench,59385,29693,4,1,completed,0.804534,0
797589,data/bench/ITC99_all_numeric/b19.bench,447515,223758,4,1,completed,0.804449,0
675149,data/bench/ITC99_all_numeric/b19.bench,325075,162538,4,1,completed,0.59132,0
498262,data/bench/ITC99_all_numeric/b19.bench,148188,74095,3,0,completed,0.818984,0
719405,data/bench/ITC99_all_numeric/b19.bench,369331,184666,4,1,completed,0.743248,0
556897,data/bench/ITC99_all_numeric/b19.bench,206823,103412,4,1,completed,0.81894,0
648504,data/bench/ITC99_all_numeric/b19.bench,298430,149216,3,0,completed,0.683438,0
372064,data/bench/ITC99_all_numeric/b19.bench,21990,10996,3,0,completed,0.59208,0
408291,data/bench/ITC99_all_numeric/b19.bench,58217,29109,4,1,completed,0.719819,0
605416,data/bench/ITC99_all_numeric/b19.bench,255342,127672,3,0,completed,0.499175,0
591452,data/bench/ITC99_all_numeric/b19.bench,241378,120690,3,0,completed,0.869393,0
361289,data/bench/ITC99_all_numeric/b19.bench,11215,5608,4,1,completed,0.45002,0
677186,data/bench/ITC99_all_numeric/b19.bench,327112,163557,3,0,completed,0.344454,0
442096,data/bench/ITC99_all_numeric/b19.bench,92022,46012,3,0,completed,0.63359,0
597605,data/bench/ITC99_all_numeric/b19.bench,247531,123766,4,1,completed,0.623262,0
746604,data/bench/ITC99_all_numeric/b19.bench,396530,198266,3,0,completed,0.68296,0
544835,data/bench/ITC99_all_numeric/b19.bench,194761,97381,4,1,completed,0.367579,0
597851,data/bench/ITC99_all_numeric/b19.bench,247777,123889,4,1,completed,0.284689,0
727128,data/bench/ITC99_all_numeric/b19.bench,377054,188528,3,0,completed,0.2848,0
690754,data/bench/ITC99_all_numeric/b19.bench,340680,170341,3,0,completed,0.746032,0
594325,data/bench/ITC99_all_numeric/b19.bench,244251,122126,4,1,completed,0.284596,0
458654,data/bench/ITC99_all_numeric/b19.bench,108580,54291,3,0,completed,0.940623,0
802245,data/bench/ITC99_all_numeric/b19.bench,452171,226086,4,1,completed,0.540568,0
567028,data/bench/ITC99_all_numeric/b19.bench,216954,108478,3,0,completed,0.533118,0
416889,data/bench/ITC99_all_numeric/b19.bench,66815,33408,4,1,completed,0.399357,0
549008,data/bench/ITC99_all_numeric/b19.bench,198934,99468,3,0,completed,0.739472,0
552068,data/bench/ITC99_all_numeric/b19.bench,201994,100998,3,0,completed,0.598409,0
783732,data/bench/ITC99_all_numeric/b19.bench,433658,216830,3,0,completed,1.162394,0
762197,data/bench/ITC99_all_numeric/b19.bench,412123,206062,4,1,completed,0.345337,0
492982,data/bench/ITC99_all_numeric/b19.bench,142908,71455,3,0,completed,0.489623,0
809863,data/bench/ITC99_all_numeric/b19.bench,459789,229895,4,1,completed,0.533397,0
640467,data/bench/ITC99_all_numeric/b19.bench,290393,145197,4,1,completed,1.069474,0
754347,data/bench/ITC99_all_numeric/b19.bench,404273,202137,4,1,completed,1.012026,0
385286,data/bench/ITC99_all_numeric/b19.bench,35212,17607,3,0,completed,0.668552,0
535845,data/bench/ITC99_all_numeric/b19.bench,185771,92886,4,1,completed,0.807038,0
557152,data/bench/ITC99_all_numeric/b19.bench,207078,103540,3,0,completed,0.537952,0
614122,data/bench/ITC99_all_numeric/b19.bench,264048,132025,3,0,completed,0.266743,0
545569,data/bench/ITC99_all_numeric/b19.bench,195495,97748,4,1,completed,0.316482,0
717646,data/bench/ITC99_all_numeric/b19.bench,367572,183787,3,0,completed,0.316487,0
803011,data/bench/ITC99_all_numeric/b19.bench,452937,226469,4,1,completed,0.317092,0
